accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
19,19,1.0,0.0,0,0.4263392857142857,0.9933369954427084,DINOv3,0.021205357142857144,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.021205357142857144,medium,-9.857888309431603
27,27,1.0,0.0,0,0.4263392857142857,0.9933369954427084,DINOv3,0.030133928571428572,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.030133928571428572,medium,-9.473500368809395
36,36,1.0,0.0,0,0.4263392857142857,0.9933369954427084,DINOv3,0.04017857142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.04017857142857143,medium,-9.333448445881803
45,45,1.0,0.0,0,0.4263392857142857,0.9933369954427084,DINOv3,0.05022321428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.05022321428571429,medium,-9.198583634630669
55,55,1.0,0.0,0,0.4263392857142857,0.9933369954427084,DINOv3,0.06138392857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.06138392857142857,medium,-8.867062174785744
63,63,1.0,0.0,0,0.4263392857142857,0.9933369954427084,DINOv3,0.0703125,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.0703125,medium,-8.663792625877376
72,72,1.0,0.0,0,0.4263392857142857,0.9933369954427084,DINOv3,0.08035714285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.08035714285714286,medium,-8.541532282292556
81,80,0.9876543209876543,0.012345679012345678,1,0.4263392857142857,0.9933369954427084,DINOv3,0.09040178571428571,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.08928571428571429,medium,-8.474308344697715
90,89,0.9888888888888889,0.011111111111111112,1,0.4263392857142857,0.9933369954427084,DINOv3,0.10044642857142858,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.09933035714285714,medium,-8.385014904018341
99,98,0.98989898989899,0.010101010101010102,1,0.4263392857142857,0.9933369954427084,DINOv3,0.11049107142857142,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.109375,medium,-8.239564553343381
108,107,0.9907407407407407,0.009259259259259259,1,0.4263392857142857,0.9933369954427084,DINOv3,0.12053571428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.11941964285714286,medium,-8.16564723722814
117,116,0.9914529914529915,0.008547008547008548,1,0.4263392857142857,0.9933369954427084,DINOv3,0.13058035714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.12946428571428573,medium,-8.04462594899325
126,125,0.9920634920634921,0.007936507936507936,1,0.4263392857142857,0.9933369954427084,DINOv3,0.140625,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.13950892857142858,medium,-7.938559417842747
135,134,0.9925925925925926,0.007407407407407408,1,0.4263392857142857,0.9933369954427084,DINOv3,0.15066964285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.14955357142857142,medium,-7.866552538687131
144,143,0.9930555555555556,0.006944444444444444,1,0.4263392857142857,0.9933369954427084,DINOv3,0.16071428571428573,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.15959821428571427,medium,-7.803878666796395
153,152,0.9934640522875817,0.006535947712418301,1,0.4263392857142857,0.9933369954427084,DINOv3,0.17075892857142858,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.16964285714285715,medium,-7.764489235990397
162,161,0.9938271604938271,0.006172839506172839,1,0.4263392857142857,0.9933369954427084,DINOv3,0.18080357142857142,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.1796875,medium,-7.693262738126697
171,169,0.9883040935672515,0.011695906432748537,2,0.4263392857142857,0.9933369954427084,DINOv3,0.19084821428571427,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.18861607142857142,medium,-7.6545295645828535
180,178,0.9888888888888889,0.011111111111111112,2,0.4263392857142857,0.9933369954427084,DINOv3,0.20089285714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.19866071428571427,medium,-7.546399867684169
188,186,0.9893617021276596,0.010638297872340425,2,0.4263392857142857,0.9933369954427084,DINOv3,0.20982142857142858,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.20758928571428573,medium,-7.464585580361198
198,196,0.98989898989899,0.010101010101010102,2,0.4263392857142857,0.9933369954427084,DINOv3,0.22098214285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.21875,medium,-7.42346994172759
206,204,0.9902912621359223,0.009708737864077669,2,0.4263392857142857,0.9933369954427084,DINOv3,0.22991071428571427,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.22767857142857142,medium,-7.297789126930199
215,213,0.9906976744186047,0.009302325581395349,2,0.4263392857142857,0.9933369954427084,DINOv3,0.23995535714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.23772321428571427,medium,-7.2432198660480305
224,222,0.9910714285714286,0.008928571428571428,2,0.4263392857142857,0.9933369954427084,DINOv3,0.25,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.24776785714285715,medium,-7.136424953657534
233,231,0.9914163090128756,0.008583690987124463,2,0.4263392857142857,0.9933369954427084,DINOv3,0.26004464285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.2578125,medium,-7.075906384854961
243,241,0.9917695473251029,0.00823045267489712,2,0.4263392857142857,0.9933369954427084,DINOv3,0.27120535714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.2689732142857143,medium,-6.988426812267784
251,249,0.9920318725099602,0.00796812749003984,2,0.4263392857142857,0.9933369954427084,DINOv3,0.28013392857142855,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.2779017857142857,medium,-6.9161981372083945
260,257,0.9884615384615385,0.011538461538461539,3,0.4263392857142857,0.9933369954427084,DINOv3,0.29017857142857145,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.28683035714285715,medium,-6.85051033230259
269,266,0.9888475836431226,0.011152416356877323,3,0.4263392857142857,0.9933369954427084,DINOv3,0.3002232142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.296875,medium,-6.7674718288124796
278,275,0.9892086330935251,0.01079136690647482,3,0.4263392857142857,0.9933369954427084,DINOv3,0.31026785714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.30691964285714285,medium,-6.727181932013234
288,285,0.9895833333333334,0.010416666666666666,3,0.4263392857142857,0.9933369954427084,DINOv3,0.32142857142857145,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.31808035714285715,medium,-6.654081011672766
296,293,0.9898648648648649,0.010135135135135136,3,0.4263392857142857,0.9933369954427084,DINOv3,0.33035714285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.32700892857142855,medium,-6.55049669481226
305,301,0.9868852459016394,0.013114754098360656,4,0.4263392857142857,0.9933369954427084,DINOv3,0.3404017857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.3359375,medium,-6.4683668262986185
314,310,0.9872611464968153,0.012738853503184714,4,0.4263392857142857,0.9933369954427084,DINOv3,0.35044642857142855,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.34598214285714285,medium,-6.372767451725609
323,319,0.9876160990712074,0.01238390092879257,4,0.4263392857142857,0.9933369954427084,DINOv3,0.36049107142857145,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.3560267857142857,medium,-6.334596096445429
332,327,0.9849397590361446,0.015060240963855422,5,0.4263392857142857,0.9933369954427084,DINOv3,0.3705357142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.36495535714285715,medium,-6.262549880622607
341,335,0.9824046920821115,0.017595307917888565,6,0.4263392857142857,0.9933369954427084,DINOv3,0.38058035714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.37388392857142855,medium,-6.162928526907883
350,344,0.9828571428571429,0.017142857142857144,6,0.4263392857142857,0.9933369954427084,DINOv3,0.390625,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.38392857142857145,medium,-6.04662042013769
359,352,0.9805013927576601,0.019498607242339833,7,0.4263392857142857,0.9933369954427084,DINOv3,0.40066964285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.39285714285714285,medium,-5.946858842066759
367,359,0.9782016348773842,0.021798365122615803,8,0.4263392857142857,0.9933369954427084,DINOv3,0.4095982142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.40066964285714285,medium,-5.787612250588454
376,366,0.973404255319149,0.026595744680851064,10,0.4263392857142857,0.9933369954427084,DINOv3,0.41964285714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.40848214285714285,medium,-5.608257751069292
387,373,0.9638242894056848,0.03617571059431524,14,0.4263392857142857,0.9933369954427084,DINOv3,0.43191964285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.41629464285714285,medium,-5.377153103711748
394,377,0.9568527918781726,0.04314720812182741,17,0.4263392857142857,0.9933369954427084,DINOv3,0.43973214285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.42075892857142855,medium,-5.200568298235428
403,380,0.9429280397022333,0.05707196029776675,23,0.4263392857142857,0.9933369954427084,DINOv3,0.4497767857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.42410714285714285,medium,-4.724783744565727
412,380,0.9223300970873787,0.07766990291262135,32,0.4263392857142857,0.9933369954427084,DINOv3,0.45982142857142855,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.42410714285714285,medium,-4.474554795330844
421,381,0.9049881235154394,0.09501187648456057,40,0.4263392857142857,0.9933369954427084,DINOv3,0.46986607142857145,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-4.21906820340161
430,381,0.8860465116279069,0.11395348837209303,49,0.4263392857142857,0.9933369954427084,DINOv3,0.4799107142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-4.042204701221551
439,381,0.8678815489749431,0.13211845102505695,58,0.4263392857142857,0.9933369954427084,DINOv3,0.48995535714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.8715220203713914
448,381,0.8504464285714286,0.14955357142857142,67,0.4263392857142857,0.9933369954427084,DINOv3,0.5,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.7740575553363507
457,381,0.8336980306345733,0.16630196936542668,76,0.4263392857142857,0.9933369954427084,DINOv3,0.5100446428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.626212369146433
466,381,0.8175965665236051,0.18240343347639484,85,0.4263392857142857,0.9933369954427084,DINOv3,0.5200892857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.5443243607770203
475,381,0.8021052631578948,0.19789473684210526,94,0.4263392857142857,0.9933369954427084,DINOv3,0.5301339285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.471803951826708
484,381,0.7871900826446281,0.2128099173553719,103,0.4263392857142857,0.9933369954427084,DINOv3,0.5401785714285714,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.4175815558980953
493,381,0.7728194726166329,0.22718052738336714,112,0.4263392857142857,0.9933369954427084,DINOv3,0.5502232142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.320359378119434
502,381,0.7589641434262948,0.2410358565737052,121,0.4263392857142857,0.9933369954427084,DINOv3,0.5602678571428571,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.262972697876443
511,381,0.7455968688845401,0.25440313111545987,130,0.4263392857142857,0.9933369954427084,DINOv3,0.5703125,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.2209152139509674
520,381,0.7326923076923076,0.2673076923076923,139,0.4263392857142857,0.9933369954427084,DINOv3,0.5803571428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.141085064383829
529,381,0.720226843100189,0.27977315689981097,148,0.4263392857142857,0.9933369954427084,DINOv3,0.5904017857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.0733626744281266
538,381,0.70817843866171,0.29182156133828996,157,0.4263392857142857,0.9933369954427084,DINOv3,0.6004464285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-3.036232494083871
546,381,0.6978021978021978,0.3021978021978022,165,0.4263392857142857,0.9933369954427084,DINOv3,0.609375,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-2.9840323215378444
555,381,0.6864864864864865,0.31351351351351353,174,0.4263392857142857,0.9933369954427084,DINOv3,0.6194196428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-2.94937168551221
564,381,0.675531914893617,0.324468085106383,183,0.4263392857142857,0.9933369954427084,DINOv3,0.6294642857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-2.8970109702740547
573,381,0.6649214659685864,0.33507853403141363,192,0.4263392857142857,0.9933369954427084,DINOv3,0.6395089285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-2.8538737365992364
582,381,0.654639175257732,0.34536082474226804,201,0.4263392857142857,0.9933369954427084,DINOv3,0.6495535714285714,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4252232142857143,medium,-2.831064354588227
591,382,0.6463620981387479,0.3536379018612521,209,0.4263392857142857,0.9933369954427084,DINOv3,0.6595982142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.7909309583180284
600,382,0.6366666666666667,0.36333333333333334,218,0.4263392857142857,0.9933369954427084,DINOv3,0.6696428571428571,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.747541103337606
609,382,0.6272577996715928,0.3727422003284072,227,0.4263392857142857,0.9933369954427084,DINOv3,0.6796875,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.706865848299514
618,382,0.6181229773462783,0.3818770226537217,236,0.4263392857142857,0.9933369954427084,DINOv3,0.6897321428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.673093646859251
627,382,0.6092503987240829,0.39074960127591707,245,0.4263392857142857,0.9933369954427084,DINOv3,0.6997767857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.640784200160282
636,382,0.60062893081761,0.39937106918238996,254,0.4263392857142857,0.9933369954427084,DINOv3,0.7098214285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.6298033520606814
645,382,0.5922480620155038,0.4077519379844961,263,0.4263392857142857,0.9933369954427084,DINOv3,0.7198660714285714,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.5965721783269875
654,382,0.5840978593272171,0.41590214067278286,272,0.4263392857142857,0.9933369954427084,DINOv3,0.7299107142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.5545510300228766
663,382,0.5761689291101055,0.4238310708898944,281,0.4263392857142857,0.9933369954427084,DINOv3,0.7399553571428571,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.530034766910005
672,382,0.5684523809523809,0.43154761904761907,290,0.4263392857142857,0.9933369954427084,DINOv3,0.75,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.506757817767773
681,382,0.5609397944199707,0.4390602055800294,299,0.4263392857142857,0.9933369954427084,DINOv3,0.7600446428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.4868792135507327
690,382,0.553623188405797,0.4463768115942029,308,0.4263392857142857,0.9933369954427084,DINOv3,0.7700892857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.4485610086458527
699,382,0.5464949928469242,0.45350500715307585,317,0.4263392857142857,0.9933369954427084,DINOv3,0.7801339285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.42441721987773
708,382,0.53954802259887,0.4604519774011299,326,0.4263392857142857,0.9933369954427084,DINOv3,0.7901785714285714,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.4113191172965203
717,382,0.5327754532775453,0.46722454672245467,335,0.4263392857142857,0.9933369954427084,DINOv3,0.8002232142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.3883947778620014
725,382,0.526896551724138,0.4731034482758621,343,0.4263392857142857,0.9933369954427084,DINOv3,0.8091517857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.3686663659485174
734,382,0.5204359673024523,0.47956403269754766,352,0.4263392857142857,0.9933369954427084,DINOv3,0.8191964285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.345780609318489
743,382,0.5141318977119784,0.4858681022880215,361,0.4263392857142857,0.9933369954427084,DINOv3,0.8292410714285714,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.3344686548694957
752,382,0.5079787234042553,0.4920212765957447,370,0.4263392857142857,0.9933369954427084,DINOv3,0.8392857142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.307155575555094
761,382,0.5019710906701709,0.4980289093298292,379,0.4263392857142857,0.9933369954427084,DINOv3,0.8493303571428571,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.287413185834559
770,382,0.4961038961038961,0.5038961038961038,388,0.4263392857142857,0.9933369954427084,DINOv3,0.859375,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.275198034457462
779,382,0.49037227214377405,0.5096277278562259,397,0.4263392857142857,0.9933369954427084,DINOv3,0.8694196428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.2515106211483076
788,382,0.4847715736040609,0.5152284263959391,406,0.4263392857142857,0.9933369954427084,DINOv3,0.8794642857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.236066119739254
797,382,0.479297365119197,0.520702634880803,415,0.4263392857142857,0.9933369954427084,DINOv3,0.8895089285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.2063385176676764
806,382,0.4739454094292804,0.5260545905707196,424,0.4263392857142857,0.9933369954427084,DINOv3,0.8995535714285714,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.1813171353394782
815,382,0.4687116564417178,0.5312883435582823,433,0.4263392857142857,0.9933369954427084,DINOv3,0.9095982142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.1671909649025936
824,382,0.46359223300970875,0.5364077669902912,442,0.4263392857142857,0.9933369954427084,DINOv3,0.9196428571428571,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.149312473427099
833,382,0.45858343337334934,0.5414165666266506,451,0.4263392857142857,0.9933369954427084,DINOv3,0.9296875,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.1281321190553535
842,382,0.45368171021377673,0.5463182897862233,460,0.4263392857142857,0.9933369954427084,DINOv3,0.9397321428571429,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.102865917015883
851,382,0.4488836662749706,0.5511163337250293,469,0.4263392857142857,0.9933369954427084,DINOv3,0.9497767857142857,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.0780450998604234
860,382,0.4441860465116279,0.5558139534883721,478,0.4263392857142857,0.9933369954427084,DINOv3,0.9598214285714286,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-2.026155060591563
869,382,0.43958573072497126,0.5604142692750288,487,0.4263392857142857,0.9933369954427084,DINOv3,0.9698660714285714,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-1.9717854772492327
878,382,0.43507972665148065,0.5649202733485194,496,0.4263392857142857,0.9933369954427084,DINOv3,0.9799107142857143,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-1.9382687085421615
887,382,0.4306651634723788,0.5693348365276212,505,0.4263392857142857,0.9933369954427084,DINOv3,0.9899553571428571,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-1.882953979525814
896,382,0.4263392857142857,0.5736607142857143,514,0.4263392857142857,0.9933369954427084,DINOv3,1.0,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.4263392857142857,medium,-1.8289188630581616
1,1,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.0011160714285714285,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.0011160714285714285,medium,-18.983326137966774
9,9,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.010044642857142858,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.010044642857142858,medium,-16.684289261777888
18,18,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.020089285714285716,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.020089285714285716,medium,-15.243209097243591
28,28,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.03125,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.03125,medium,-15.000831820087685
36,36,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.04017857142857143,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.04017857142857143,medium,-14.511753809080835
45,45,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.05022321428571429,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.05022321428571429,medium,-14.310797334671292
54,54,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.060267857142857144,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.060267857142857144,medium,-13.933035960073477
63,63,1.0,0.0,0,0.4263392857142857,0.9906361897786459,DINOv3,0.0703125,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.0703125,medium,-13.647264991641876
72,71,0.9861111111111112,0.013888888888888888,1,0.4263392857142857,0.9906361897786459,DINOv3,0.08035714285714286,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.07924107142857142,medium,-13.465818040147193
81,80,0.9876543209876543,0.012345679012345678,1,0.4263392857142857,0.9906361897786459,DINOv3,0.09040178571428571,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.08928571428571429,medium,-13.400355624798285
90,89,0.9888888888888889,0.011111111111111112,1,0.4263392857142857,0.9906361897786459,DINOv3,0.10044642857142858,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.09933035714285714,medium,-13.324950357676833
99,98,0.98989898989899,0.010101010101010102,1,0.4263392857142857,0.9906361897786459,DINOv3,0.11049107142857142,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.109375,medium,-13.213396809603363
108,107,0.9907407407407407,0.009259259259259259,1,0.4263392857142857,0.9906361897786459,DINOv3,0.12053571428571429,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.11941964285714286,medium,-13.011873859331473
117,115,0.9829059829059829,0.017094017094017096,2,0.4263392857142857,0.9906361897786459,DINOv3,0.13058035714285715,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.12834821428571427,medium,-12.786651959129582
126,124,0.9841269841269841,0.015873015873015872,2,0.4263392857142857,0.9906361897786459,DINOv3,0.140625,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.13839285714285715,medium,-12.64354980730866
135,133,0.9851851851851852,0.014814814814814815,2,0.4263392857142857,0.9906361897786459,DINOv3,0.15066964285714285,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.1484375,medium,-12.523721895649848
144,142,0.9861111111111112,0.013888888888888888,2,0.4263392857142857,0.9906361897786459,DINOv3,0.16071428571428573,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.15848214285714285,medium,-12.339992699624643
153,151,0.9869281045751634,0.013071895424836602,2,0.4263392857142857,0.9906361897786459,DINOv3,0.17075892857142858,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.16852678571428573,medium,-12.192820342681811
162,160,0.9876543209876543,0.012345679012345678,2,0.4263392857142857,0.9906361897786459,DINOv3,0.18080357142857142,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.17857142857142858,medium,-12.094096266480365
171,168,0.9824561403508771,0.017543859649122806,3,0.4263392857142857,0.9906361897786459,DINOv3,0.19084821428571427,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.1875,medium,-11.959635522086554
181,178,0.9834254143646409,0.016574585635359115,3,0.4263392857142857,0.9906361897786459,DINOv3,0.20200892857142858,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.19866071428571427,medium,-11.833619215242244
189,186,0.9841269841269841,0.015873015873015872,3,0.4263392857142857,0.9906361897786459,DINOv3,0.2109375,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.20758928571428573,medium,-11.730345273191968
197,194,0.9847715736040609,0.015228426395939087,3,0.4263392857142857,0.9906361897786459,DINOv3,0.21986607142857142,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.21651785714285715,medium,-11.645796143320746
206,203,0.9854368932038835,0.014563106796116505,3,0.4263392857142857,0.9906361897786459,DINOv3,0.22991071428571427,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.2265625,medium,-11.552776130222375
215,212,0.986046511627907,0.013953488372093023,3,0.4263392857142857,0.9906361897786459,DINOv3,0.23995535714285715,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.23660714285714285,medium,-11.445679376305584
224,221,0.9866071428571429,0.013392857142857142,3,0.4263392857142857,0.9906361897786459,DINOv3,0.25,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.24665178571428573,medium,-11.241170835074076
