accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
103,100,0.970873786407767,0.02912621359223301,3,0.71875,0.945556640625,0.40234375,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.390625,mild,0.7016518923646238
128,122,0.953125,0.046875,6,0.71875,0.945556640625,0.5,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.4765625,mild,0.7405543868578744
154,146,0.948051948051948,0.05194805194805195,8,0.71875,0.945556640625,0.6015625,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.5703125,mild,0.7653682116672669
179,163,0.9106145251396648,0.0893854748603352,16,0.71875,0.945556640625,0.69921875,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.63671875,mild,0.8069724908483679
205,177,0.8634146341463415,0.13658536585365855,28,0.71875,0.945556640625,0.80078125,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.69140625,mild,0.8682492664066096
230,184,0.8,0.2,46,0.71875,0.945556640625,0.8984375,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9529787546242847
256,184,0.71875,0.28125,72,0.71875,0.945556640625,1.0,0.3385416666666667,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,1.0
13,13,1.0,0.0,0,0.71875,0.96240234375,0.05078125,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.05078125,mild,0.0
27,27,1.0,0.0,0,0.71875,0.96240234375,0.10546875,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.10546875,mild,0.090191334071048
52,52,1.0,0.0,0,0.71875,0.96240234375,0.203125,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.203125,mild,0.24881280784204812
77,77,1.0,0.0,0,0.71875,0.96240234375,0.30078125,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.30078125,mild,0.29726758155219435
103,101,0.9805825242718447,0.019417475728155338,2,0.71875,0.96240234375,0.40234375,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.39453125,mild,0.3898569166155858
128,126,0.984375,0.015625,2,0.71875,0.96240234375,0.5,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.4921875,mild,0.44936225668730784
154,148,0.961038961038961,0.03896103896103896,6,0.71875,0.96240234375,0.6015625,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.578125,mild,0.5451020475259692
179,165,0.9217877094972067,0.0782122905027933,14,0.71875,0.96240234375,0.69921875,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.64453125,mild,0.6347745236587258
205,179,0.8731707317073171,0.12682926829268293,26,0.71875,0.96240234375,0.80078125,0.22916666666666666,0.9583333333333334,openmax,0.25,0,0.69921875,mild,0.7817877584796497
