accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
573,256,0.4467713787085515,0.5532286212914486,317,0.25,0.9985758463541666,dino+siglip2+openclip,0.5595703125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.999949539523561
584,256,0.4383561643835616,0.5616438356164384,328,0.25,0.9985758463541666,dino+siglip2+openclip,0.5703125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999579889242969
594,256,0.43097643097643096,0.569023569023569,338,0.25,0.9985758463541666,dino+siglip2+openclip,0.580078125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999629125316051
604,256,0.423841059602649,0.5761589403973509,348,0.25,0.9985758463541666,dino+siglip2+openclip,0.58984375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999691203579137
614,256,0.4169381107491857,0.5830618892508144,358,0.25,0.9985758463541666,dino+siglip2+openclip,0.599609375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.999972542547236
625,256,0.4096,0.5904,369,0.25,0.9985758463541666,dino+siglip2+openclip,0.6103515625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999760545704116
635,256,0.4031496062992126,0.5968503937007874,379,0.25,0.9985758463541666,dino+siglip2+openclip,0.6201171875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999782103383309
645,256,0.39689922480620154,0.6031007751937985,389,0.25,0.9985758463541666,dino+siglip2+openclip,0.6298828125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999797304695911
655,256,0.39083969465648855,0.6091603053435114,399,0.25,0.9985758463541666,dino+siglip2+openclip,0.6396484375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999827427679209
665,256,0.3849624060150376,0.6150375939849624,409,0.25,0.9985758463541666,dino+siglip2+openclip,0.6494140625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999840525660009
676,256,0.378698224852071,0.621301775147929,420,0.25,0.9985758463541666,dino+siglip2+openclip,0.66015625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999850216818068
686,256,0.37317784256559766,0.6268221574344023,430,0.25,0.9985758463541666,dino+siglip2+openclip,0.669921875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999860246457002
696,256,0.367816091954023,0.632183908045977,440,0.25,0.9985758463541666,dino+siglip2+openclip,0.6796875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999879115433616
706,256,0.3626062322946176,0.6373937677053825,450,0.25,0.9985758463541666,dino+siglip2+openclip,0.689453125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999893131431622
717,256,0.35704323570432356,0.6429567642956764,461,0.25,0.9985758463541666,dino+siglip2+openclip,0.7001953125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999901757431675
727,256,0.35213204951856947,0.6478679504814305,471,0.25,0.9985758463541666,dino+siglip2+openclip,0.7099609375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999919586381691
737,256,0.3473541383989145,0.6526458616010855,481,0.25,0.9985758463541666,dino+siglip2+openclip,0.7197265625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999933050066603
747,256,0.3427041499330656,0.6572958500669344,491,0.25,0.9985758463541666,dino+siglip2+openclip,0.7294921875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999940397974583
758,256,0.33773087071240104,0.662269129287599,502,0.25,0.9985758463541666,dino+siglip2+openclip,0.740234375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999946973012064
768,256,0.3333333333333333,0.6666666666666666,512,0.25,0.9985758463541666,dino+siglip2+openclip,0.75,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999956869739873
778,256,0.32904884318766064,0.6709511568123393,522,0.25,0.9985758463541666,dino+siglip2+openclip,0.759765625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999963729884754
788,256,0.3248730964467005,0.6751269035532995,532,0.25,0.9985758463541666,dino+siglip2+openclip,0.76953125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999967383769974
798,256,0.3208020050125313,0.6791979949874687,542,0.25,0.9985758463541666,dino+siglip2+openclip,0.779296875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999971989852189
809,256,0.3164400494437577,0.6835599505562423,553,0.25,0.9985758463541666,dino+siglip2+openclip,0.7900390625,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999974765548765
819,256,0.3125763125763126,0.6874236874236874,563,0.25,0.9985758463541666,dino+siglip2+openclip,0.7998046875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999978067783407
829,256,0.3088057901085645,0.6911942098914354,573,0.25,0.9985758463541666,dino+siglip2+openclip,0.8095703125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,0.9999981200990762
