accuracy,adaptation_harm_rate,auroc_ood,calibration_samples,certified_accept_rate,coverage,dataset_manifest,decision_accept,decision_fallback,decision_refine,decision_semantic-HARQ,evaluated_samples,fpr95,name,open_semantic_outage,open_semantic_risk,open_set_f1,prediction_set_size,regime,risk_latency_product,risk_per_joule,samples,seed,semantic_goodput,semantic_outage,users
0.022790055248618768,0.0,0.967471590909091,640,0.0,0.11579189686924493,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,11,183,570,3580,4344,0.2265625,full-open_clip_vitb32_3seed_seed1_605175,1.0,0.8780833054000925,0.7084148727984345,4.976519337016574,full-open,3.5582183298705865,5.8770049220272573e-05,20000,1,0.0,0.9772099447513812,4
0.026243093922651894,0.0,0.9693162089646464,640,0.0,0.1132596685082873,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,12,182,660,3490,4344,0.15364583333333334,full-open_clip_vitb32_3seed_seed2_605175,0.9166666666666666,0.8819847596300875,0.7084148727984345,4.886510128913444,full-open,3.584585849739686,5.9104356483839e-05,20000,2,2.7344818156959256e-05,0.9737569060773481,4
0.8463541666666666,0.34782608695652173,0.5,640,0.0,0.8177083333333334,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,289,48,21,26,384,1.0,resource-open_clip_vitb32_3seed_seed0_605175,0.006920415224913495,0.2988747374547877,0.0,0.875,resource-open,0.6430476773050627,0.00043580451655699437,20000,0,0.26500461680517085,0.15364583333333334,4
0.8776041666666666,0.2608695652173913,0.5,640,0.0,0.8385416666666666,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,299,37,25,23,384,1.0,resource-open_clip_vitb32_3seed_seed1_605175,0.023411371237458192,0.2559375749825353,0.0,0.9036458333333334,resource-open,0.5406681271506026,0.0003762128104990953,20000,1,0.2686292548298068,0.12239583333333333,4
0.890625,0.391304347826087,0.5,640,0.0,0.8619791666666666,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,296,33,24,31,384,1.0,resource-open_clip_vitb32_3seed_seed2_605175,0.016891891891891893,0.28260897263920604,0.0,0.9140625,resource-open,0.5984833764328152,0.000412387235720422,20000,2,0.26575342465753427,0.109375,4
0.3167506297229219,0.13131313131313133,1.0,640,0.0,0.2172544080604534,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,274,1259,12,43,1588,0.0,source-open_clip_vitb32_3seed_seed0_605175,0.0036496350364963502,0.6376357077776132,0.7947947947947948,0.6328715365239295,source-open,1.6862011279857574,0.00023317330058422492,20000,0,0.0781563126252505,0.6832493702770781,4
0.23866498740554154,0.16161616161616163,1.0,640,0.0,0.1964735516372796,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,290,1204,57,37,1588,0.0,source-open_clip_vitb32_3seed_seed1_605175,0.010344827586206896,0.6214921991966945,0.7947947947947948,0.41876574307304787,source-open,1.6364656685901315,0.0002276027976256876,20000,1,0.08192977447901799,0.7613350125944585,4
0.22544080604534,0.06060606060606061,1.0,640,0.0,0.1845088161209068,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,282,1241,33,32,1588,0.0,source-open_clip_vitb32_3seed_seed2_605175,0.010638297872340425,0.6508074177184296,0.7947947947947948,0.49496221662468515,source-open,1.7173447123472179,0.00023851331001921788,20000,2,0.07994269340974212,0.77455919395466,4
0.4548693586698337,0.13333333333333333,1.0,640,0.0,0.3646080760095012,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,274,1291,8,111,1684,0.0,task-open_clip_vitb32_3seed_seed0_605175,0.0036496350364963502,0.6271195180145078,0.7861811391223156,0.7612826603325415,task-open,1.6665589471606936,0.00021364750383760415,20000,0,0.07274180655475619,0.5451306413301663,4
0.2897862232779097,0.23809523809523808,1.0,640,0.0,0.24465558194774348,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,290,1288,15,91,1684,0.0,task-open_clip_vitb32_3seed_seed1_605175,0.010344827586206896,0.6039247603194374,0.7861811391223156,0.7001187648456056,task-open,1.5948777874659623,0.00020687314093085617,20000,1,0.07655374766604428,0.7102137767220903,4
0.2672209026128266,0.047619047619047616,1.0,640,0.0,0.22268408551068883,/scratch/nickyun/new_study/opensemcom/manifests/opensemcom_real_clip.csv,282,1280,6,116,1684,0.0,task-open_clip_vitb32_3seed_seed2_605175,0.010638297872340425,0.6391630286099395,0.7861811391223156,0.5273159144893111,task-open,1.6970461600480078,0.00021741718096807648,20000,2,0.07408390865639937,0.7327790973871734,4
