accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
39,39,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.15234375,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.15234375,mild,-6.0263475947824645
52,52,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.203125,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.203125,mild,-5.803743183591092
64,64,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.25,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.25,mild,-5.606218830673522
77,77,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.30078125,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.30078125,mild,-5.346328263236616
90,90,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.3515625,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.3515625,mild,-5.1567849865424975
103,103,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.40234375,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.40234375,mild,-4.934657041137139
115,115,1.0,0.0,0,0.7109375,0.9637858072916666,DINOv3,0.44921875,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.44921875,mild,-4.765331449034804
128,127,0.9921875,0.0078125,1,0.7109375,0.9637858072916666,DINOv3,0.5,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.49609375,mild,-4.445405813016282
141,138,0.9787234042553191,0.02127659574468085,3,0.7109375,0.9637858072916666,DINOv3,0.55078125,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.5390625,mild,-4.12360534202711
154,151,0.9805194805194806,0.01948051948051948,3,0.7109375,0.9637858072916666,DINOv3,0.6015625,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.58984375,mild,-3.7407781241682514
166,160,0.963855421686747,0.03614457831325301,6,0.7109375,0.9637858072916666,DINOv3,0.6484375,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.625,mild,-3.406585370699285
179,168,0.9385474860335196,0.061452513966480445,11,0.7109375,0.9637858072916666,DINOv3,0.69921875,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.65625,mild,-3.210050221974277
192,176,0.9166666666666666,0.08333333333333333,16,0.7109375,0.9637858072916666,DINOv3,0.75,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.6875,mild,-2.808065013638663
205,179,0.8731707317073171,0.12682926829268293,26,0.7109375,0.9637858072916666,DINOv3,0.80078125,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.69921875,mild,-2.508266649841533
217,179,0.8248847926267281,0.17511520737327188,38,0.7109375,0.9637858072916666,DINOv3,0.84765625,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.69921875,mild,-2.2628195299878926
230,181,0.7869565217391304,0.21304347826086956,49,0.7109375,0.9637858072916666,DINOv3,0.8984375,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.70703125,mild,-2.14895005297684
243,182,0.7489711934156379,0.25102880658436216,61,0.7109375,0.9637858072916666,DINOv3,0.94921875,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.7109375,mild,-2.0393617478468316
256,182,0.7109375,0.2890625,74,0.7109375,0.9637858072916666,DINOv3,1.0,react_energy,0.15625,0.9479166666666666,dino_react_energy,0.25,0,0.7109375,mild,-1.8345085966587729
1,1,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.00390625,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.00390625,mild,-13.623252407795542
13,13,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.05078125,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.05078125,mild,-10.981081095847088
26,26,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.1015625,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.1015625,mild,-10.23491569642669
39,39,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.15234375,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.15234375,mild,-9.723537981431884
52,52,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.203125,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.203125,mild,-9.417342663400806
64,64,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.25,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.25,mild,-8.958313593530825
77,77,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.30078125,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.30078125,mild,-8.48772341987127
90,90,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.3515625,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.3515625,mild,-8.003070439870989
103,103,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.40234375,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.40234375,mild,-7.661205605139651
115,115,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.44921875,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.44921875,mild,-7.07756218975363
128,128,1.0,0.0,0,0.7109375,0.9652506510416666,DINOv3,0.5,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.5,mild,-6.767438721498592
141,140,0.9929078014184397,0.0070921985815602835,1,0.7109375,0.9652506510416666,DINOv3,0.55078125,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.546875,mild,-6.2553467584980575
154,150,0.974025974025974,0.025974025974025976,4,0.7109375,0.9652506510416666,DINOv3,0.6015625,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.5859375,mild,-5.775686329210492
166,159,0.9578313253012049,0.04216867469879518,7,0.7109375,0.9652506510416666,DINOv3,0.6484375,ash_energy,0.16666666666666666,0.9479166666666666,dino_ash_energy,0.25,0,0.62109375,mild,-5.11347057503671
