accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,goodput_per_latency,goodput_per_resource,latency_per_sample,latency_units,method,refine_rate,reject_rate,resource_budget,resource_per_sample,resource_units,retransmission_rate,seed,semantic_goodput,target_openout,task
5,4,0.8,0.2,1,0.5492957746478874,0.6670673076923077,0.035211267605633804,0.8589743589743589,0.12345679012345677,0.2030456852791878,0.22816901408450707,32.400000000000006,opensemcom_no_channel,0.0,0.9647887323943662,0.8,0.1387323943661972,19.700000000000003,0.0,1,0.028169014084507043,0.1,deepsense-exact
4,4,1.0,0.0,0,0.5140845070422535,0.7063728409767719,0.028169014084507043,0.821917808219178,0.12658227848101264,0.2247191011235955,0.22253521126760564,31.6,opensemcom_progressive,0.0,0.971830985915493,0.8,0.12535211267605634,17.8,0.0,1,0.028169014084507043,0.1,deepsense-exact
4,4,1.0,0.0,0,0.5140845070422535,0.7063728409767719,0.028169014084507043,0.821917808219178,0.12658227848101264,0.2247191011235955,0.22253521126760564,31.6,dino_detector,0.0,0.971830985915493,1.0,0.12535211267605634,17.8,0.0,1,0.028169014084507043,0.1,deepsense-exact
6,5,0.8333333333333334,0.16666666666666666,1,0.49295774647887325,0.8214285714285714,0.04225352112676056,0.7857142857142857,0.1506024096385542,0.24038461538461536,0.23380281690140847,33.2,ensemble_detector,0.0,0.9577464788732394,1.0,0.14647887323943662,20.8,0.0,1,0.035211267605633804,0.1,deepsense-exact
0,0,0.0,0.0,0,0.47183098591549294,0.5998009950248756,0.0,0.8507462686567164,0.0,0.0,0.2,28.400000000000002,deepjscc_pca,0.0,1.0,1.0,0.1,14.200000000000001,0.0,1,0.0,0.1,deepsense-exact
7,6,0.8571428571428571,0.14285714285714285,1,0.5,0.8089664749057727,0.04929577464788732,0.7887323943661971,0.17647058823529413,0.25751072961373395,0.23943661971830985,34.0,witt_context_style,0.0,0.9507042253521126,1.0,0.1640845070422535,23.299999999999997,0.0,1,0.04225352112676056,0.1,deepsense-exact
7,6,0.8571428571428571,0.14285714285714285,1,0.5,0.8089664749057727,0.04929577464788732,0.7887323943661971,0.17647058823529413,0.24291497975708498,0.23943661971830985,34.0,fixed_refine_all,0.0,0.9507042253521126,1.0,0.173943661971831,24.700000000000003,0.0,1,0.04225352112676056,0.1,deepsense-exact
0,0,0.0,0.0,0,0.5563380281690141,0.7247337753666867,0.0,0.759493670886076,0.0,0.0,0.2,28.400000000000002,opensemcom_receiver_only,0.0,1.0,1.0,0.1,14.200000000000001,0.0,1,0.0,0.1,deepsense-exact
5,4,0.8,0.2,1,0.5492957746478874,0.6670673076923077,0.035211267605633804,0.8589743589743589,0.12345679012345677,0.2030456852791878,0.22816901408450707,32.400000000000006,opensemcom_no_channel,0.0,0.9647887323943662,1.0,0.1387323943661972,19.700000000000003,0.0,1,0.028169014084507043,0.1,deepsense-exact
4,4,1.0,0.0,0,0.5140845070422535,0.7063728409767719,0.028169014084507043,0.821917808219178,0.12658227848101264,0.2247191011235955,0.22253521126760564,31.6,opensemcom_progressive,0.0,0.971830985915493,1.0,0.12535211267605634,17.8,0.0,1,0.028169014084507043,0.1,deepsense-exact
0,0,0.0,0.0,0,0.978125,0.996361941243831,0.0,0.023622047244094488,0.0,0.0,0.2,128.0,dino_detector,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.98125,0.9996956045294046,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,ensemble_detector,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,witt_context_style,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,fixed_refine_all,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.6,0.9980672200520834,0.0,0.005208333333333333,0.0,0.0,0.2,128.0,opensemcom_receiver_only,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.5984375,0.9987199154737837,0.0,0.0026109660574412533,0.0,0.0,0.2,128.0,opensemcom_no_channel,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.996361941243831,0.0,0.023622047244094488,0.0,0.0,0.2,128.0,opensemcom_progressive,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.996361941243831,0.0,0.023622047244094488,0.0,0.0,0.2,128.0,dino_detector,0.0,1.0,0.45,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.98125,0.9996956045294046,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,ensemble_detector,0.0,1.0,0.45,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.45,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,witt_context_style,0.0,1.0,0.45,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,fixed_refine_all,0.0,1.0,0.45,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,0.45,0.7084375,453.40000000000003,0.0,2,0.5515625,0.01,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,0.45,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.01,full-open-mild
336,336,1.0,0.0,0,0.978125,0.9970510442951388,0.525,0.023622047244094488,0.6054054054054054,0.7257019438444925,0.8671875,555.0,opensemcom_progressive,0.2421875,0.475,0.45,0.7234375,463.0,0.2421875,2,0.525,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.996361941243831,0.0,0.023622047244094488,0.0,0.0,0.2,128.0,dino_detector,0.0,1.0,0.6,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.98125,0.9996956045294046,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,ensemble_detector,0.0,1.0,0.6,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.6,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,witt_context_style,0.0,1.0,0.6,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,fixed_refine_all,0.0,1.0,0.6,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,0.6,0.7084375,453.40000000000003,0.0,2,0.5515625,0.01,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,0.6,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.01,full-open-mild
336,336,1.0,0.0,0,0.978125,0.9970510442951388,0.525,0.023622047244094488,0.6054054054054054,0.7257019438444925,0.8671875,555.0,opensemcom_progressive,0.2421875,0.475,0.6,0.7234375,463.0,0.2421875,2,0.525,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.996361941243831,0.0,0.023622047244094488,0.0,0.0,0.2,128.0,dino_detector,0.0,1.0,0.8,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.98125,0.9996956045294046,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,ensemble_detector,0.0,1.0,0.8,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.8,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,witt_context_style,0.0,1.0,0.8,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,fixed_refine_all,0.0,1.0,0.8,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,0.8,0.7084375,453.40000000000003,0.0,2,0.5515625,0.01,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,0.8,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.01,full-open-mild
336,336,1.0,0.0,0,0.978125,0.9970510442951388,0.525,0.023622047244094488,0.6054054054054054,0.7257019438444925,0.8671875,555.0,opensemcom_progressive,0.2421875,0.475,0.8,0.7234375,463.0,0.2421875,2,0.525,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.996361941243831,0.0,0.023622047244094488,0.0,0.0,0.2,128.0,dino_detector,0.0,1.0,1.0,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.98125,0.9996956045294046,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,ensemble_detector,0.0,1.0,1.0,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,1.0,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,witt_context_style,0.0,1.0,1.0,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,fixed_refine_all,0.0,1.0,1.0,0.1,64.0,0.0,2,0.0,0.01,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,1.0,0.7084375,453.40000000000003,0.0,2,0.5515625,0.01,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,1.0,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.01,full-open-mild
336,336,1.0,0.0,0,0.978125,0.9970510442951388,0.525,0.023622047244094488,0.6054054054054054,0.7257019438444925,0.8671875,555.0,opensemcom_progressive,0.2421875,0.475,1.0,0.7234375,463.0,0.2421875,2,0.525,0.01,full-open-mild
236,236,1.0,0.0,0,0.978125,0.996361941243831,0.36875,0.023622047244094488,0.7449494949494949,0.8538350217076701,0.495,316.8,dino_detector,0.0,0.63125,0.3,0.43187499999999995,276.4,0.0,2,0.36875,0.02,full-open-mild
0,0,0.0,0.0,0,0.98125,0.9996956045294046,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,ensemble_detector,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,witt_context_style,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
0,0,0.0,0.0,0,0.978125,0.9997158975607776,0.0,0.002617801047120419,0.0,0.0,0.2,128.0,fixed_refine_all,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
0,0,0.0,0.0,0,0.6,0.9980672200520834,0.0,0.005208333333333333,0.0,0.0,0.2,128.0,opensemcom_receiver_only,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
0,0,0.0,0.0,0,0.5984375,0.9987199154737837,0.0,0.0026109660574412533,0.0,0.0,0.2,128.0,opensemcom_no_channel,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
241,241,1.0,0.0,0,0.975,0.9991781322293924,0.3765625,0.002617801047120419,0.7512468827930174,0.8579565681737273,0.50125,320.8,opensemcom_progressive,0.0,0.6234375,0.3,0.43890624999999994,280.9,0.0,2,0.3765625,0.02,full-open-mild
236,236,1.0,0.0,0,0.978125,0.996361941243831,0.36875,0.023622047244094488,0.7449494949494949,0.8538350217076701,0.495,316.8,dino_detector,0.0,0.63125,0.45,0.43187499999999995,276.4,0.0,2,0.36875,0.02,full-open-mild
350,350,1.0,0.0,0,0.98125,0.9996956045294046,0.546875,0.002617801047120419,0.8578431372549019,0.779510022271715,0.6375,408.0,ensemble_detector,0.0,0.453125,0.45,0.7015625,449.0,0.0,2,0.546875,0.02,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.45,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
203,203,1.0,0.0,0,0.978125,0.9997158975607776,0.3171875,0.002617801047120419,0.6990358126721764,0.619091186337298,0.45375,290.4,witt_context_style,0.0,0.6828125,0.45,0.51234375,327.9,0.0,2,0.3171875,0.02,full-open-mild
203,203,1.0,0.0,0,0.978125,0.9997158975607776,0.3171875,0.002617801047120419,0.6990358126721764,0.5508819538670285,0.45375,290.4,fixed_refine_all,0.0,0.6828125,0.45,0.57578125,368.5,0.0,2,0.3171875,0.02,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,0.45,0.7084375,453.40000000000003,0.0,2,0.5515625,0.02,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,0.45,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.02,full-open-mild
376,374,0.9946808510638298,0.005319148936170213,2,0.6,0.9980672200520834,0.5875,0.005208333333333333,0.8722014925373134,0.9294234592445328,0.67,428.8,opensemcom_progressive,0.0,0.4125,0.45,0.6287499999999999,402.4,0.0,2,0.584375,0.02,full-open-mild
236,236,1.0,0.0,0,0.978125,0.996361941243831,0.36875,0.023622047244094488,0.7449494949494949,0.8538350217076701,0.495,316.8,dino_detector,0.0,0.63125,0.6,0.43187499999999995,276.4,0.0,2,0.36875,0.02,full-open-mild
350,350,1.0,0.0,0,0.98125,0.9996956045294046,0.546875,0.002617801047120419,0.8578431372549019,0.779510022271715,0.6375,408.0,ensemble_detector,0.0,0.453125,0.6,0.7015625,449.0,0.0,2,0.546875,0.02,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.6,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.6734137796808097,0.6325000000000001,404.8,witt_context_style,0.0,0.459375,0.6,0.8028124999999999,513.8,0.0,2,0.540625,0.02,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.5934819897084048,0.6325000000000001,404.8,fixed_refine_all,0.0,0.459375,0.6,0.9109375,583.0,0.0,2,0.540625,0.02,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,0.6,0.7084375,453.40000000000003,0.0,2,0.5515625,0.02,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,0.6,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.02,full-open-mild
376,374,0.9946808510638298,0.005319148936170213,2,0.6,0.9980672200520834,0.5875,0.005208333333333333,0.8722014925373134,0.9294234592445328,0.67,428.8,opensemcom_progressive,0.0,0.4125,0.6,0.6287499999999999,402.4,0.0,2,0.584375,0.02,full-open-mild
236,236,1.0,0.0,0,0.978125,0.996361941243831,0.36875,0.023622047244094488,0.7449494949494949,0.8538350217076701,0.495,316.8,dino_detector,0.0,0.63125,0.8,0.43187499999999995,276.4,0.0,2,0.36875,0.02,full-open-mild
350,350,1.0,0.0,0,0.98125,0.9996956045294046,0.546875,0.002617801047120419,0.8578431372549019,0.779510022271715,0.6375,408.0,ensemble_detector,0.0,0.453125,0.8,0.7015625,449.0,0.0,2,0.546875,0.02,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.8,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.6734137796808097,0.6325000000000001,404.8,witt_context_style,0.0,0.459375,0.8,0.8028124999999999,513.8,0.0,2,0.540625,0.02,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.5934819897084048,0.6325000000000001,404.8,fixed_refine_all,0.0,0.459375,0.8,0.9109375,583.0,0.0,2,0.540625,0.02,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,0.8,0.7084375,453.40000000000003,0.0,2,0.5515625,0.02,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,0.8,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.02,full-open-mild
376,374,0.9946808510638298,0.005319148936170213,2,0.6,0.9980672200520834,0.5875,0.005208333333333333,0.8722014925373134,0.9294234592445328,0.67,428.8,opensemcom_progressive,0.0,0.4125,0.8,0.6287499999999999,402.4,0.0,2,0.584375,0.02,full-open-mild
236,236,1.0,0.0,0,0.978125,0.996361941243831,0.36875,0.023622047244094488,0.7449494949494949,0.8538350217076701,0.495,316.8,dino_detector,0.0,0.63125,1.0,0.43187499999999995,276.4,0.0,2,0.36875,0.02,full-open-mild
350,350,1.0,0.0,0,0.98125,0.9996956045294046,0.546875,0.002617801047120419,0.8578431372549019,0.779510022271715,0.6375,408.0,ensemble_detector,0.0,0.453125,1.0,0.7015625,449.0,0.0,2,0.546875,0.02,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,1.0,0.1,64.0,0.0,2,0.0,0.02,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.6734137796808097,0.6325000000000001,404.8,witt_context_style,0.0,0.459375,1.0,0.8028124999999999,513.8,0.0,2,0.540625,0.02,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.5934819897084048,0.6325000000000001,404.8,fixed_refine_all,0.0,0.459375,1.0,0.9109375,583.0,0.0,2,0.540625,0.02,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,1.0,0.7084375,453.40000000000003,0.0,2,0.5515625,0.02,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,1.0,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.02,full-open-mild
376,374,0.9946808510638298,0.005319148936170213,2,0.6,0.9980672200520834,0.5875,0.005208333333333333,0.8722014925373134,0.9294234592445328,0.67,428.8,opensemcom_progressive,0.0,0.4125,1.0,0.6287499999999999,402.4,0.0,2,0.584375,0.02,full-open-mild
236,236,1.0,0.0,0,0.978125,0.996361941243831,0.36875,0.023622047244094488,0.7449494949494949,0.8538350217076701,0.495,316.8,dino_detector,0.0,0.63125,0.3,0.43187499999999995,276.4,0.0,2,0.36875,0.05,full-open-mild
86,86,1.0,0.0,0,0.98125,0.9996956045294046,0.134375,0.002617801047120419,0.43699186991869915,0.5422446406052963,0.3075,196.8,ensemble_detector,0.0,0.865625,0.3,0.24781250000000005,158.60000000000002,0.0,2,0.134375,0.05,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.3,0.1,64.0,0.0,2,0.0,0.05,full-open-mild
97,97,1.0,0.0,0,0.978125,0.9997158975607776,0.1515625,0.002617801047120419,0.4717898832684824,0.5102577590741715,0.32125000000000004,205.60000000000002,witt_context_style,0.0,0.8484375,0.3,0.29703124999999997,190.1,0.0,2,0.1515625,0.05,full-open-mild
97,97,1.0,0.0,0,0.978125,0.9997158975607776,0.1515625,0.002617801047120419,0.4717898832684824,0.46300715990453456,0.32125000000000004,205.60000000000002,fixed_refine_all,0.0,0.8484375,0.3,0.32734375000000004,209.50000000000003,0.0,2,0.1515625,0.05,full-open-mild
96,96,1.0,0.0,0,0.6,0.9980672200520834,0.15,0.005208333333333333,0.46875,0.5660377358490566,0.32,204.8,opensemcom_receiver_only,0.0,0.85,0.3,0.265,169.6,0.0,2,0.15,0.05,full-open-mild
103,103,1.0,0.0,0,0.5984375,0.9987199154737837,0.1609375,0.0026109660574412533,0.48954372623574144,0.580936266215454,0.32875,210.4,opensemcom_no_channel,0.0,0.8390625,0.3,0.27703125,177.3,0.0,2,0.1609375,0.05,full-open-mild
241,241,1.0,0.0,0,0.975,0.9991781322293924,0.3765625,0.002617801047120419,0.7512468827930174,0.8579565681737273,0.50125,320.8,opensemcom_progressive,0.0,0.6234375,0.3,0.43890624999999994,280.9,0.0,2,0.3765625,0.05,full-open-mild
352,351,0.9971590909090909,0.002840909090909091,1,0.978125,0.996361941243831,0.55,0.023622047244094488,0.85693359375,0.9217436974789915,0.64,409.6,dino_detector,0.0,0.45,0.45,0.595,380.8,0.0,2,0.5484375,0.05,full-open-mild
350,350,1.0,0.0,0,0.98125,0.9996956045294046,0.546875,0.002617801047120419,0.8578431372549019,0.779510022271715,0.6375,408.0,ensemble_detector,0.0,0.453125,0.45,0.7015625,449.0,0.0,2,0.546875,0.05,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.45,0.1,64.0,0.0,2,0.0,0.05,full-open-mild
203,203,1.0,0.0,0,0.978125,0.9997158975607776,0.3171875,0.002617801047120419,0.6990358126721764,0.619091186337298,0.45375,290.4,witt_context_style,0.0,0.6828125,0.45,0.51234375,327.9,0.0,2,0.3171875,0.05,full-open-mild
203,203,1.0,0.0,0,0.978125,0.9997158975607776,0.3171875,0.002617801047120419,0.6990358126721764,0.5508819538670285,0.45375,290.4,fixed_refine_all,0.0,0.6828125,0.45,0.57578125,368.5,0.0,2,0.3171875,0.05,full-open-mild
354,353,0.9971751412429378,0.002824858757062147,1,0.6,0.9980672200520834,0.553125,0.005208333333333333,0.8584630350194553,0.7785619761799735,0.6425,411.2,opensemcom_receiver_only,0.0,0.446875,0.45,0.7084375,453.40000000000003,0.0,2,0.5515625,0.05,full-open-mild
346,345,0.9971098265895953,0.002890173410404624,1,0.5984375,0.9987199154737837,0.540625,0.0026109660574412533,0.8522727272727273,0.775978407557355,0.6325000000000001,404.8,opensemcom_no_channel,0.0,0.459375,0.45,0.6946874999999999,444.59999999999997,0.0,2,0.5390625,0.05,full-open-mild
376,374,0.9946808510638298,0.005319148936170213,2,0.6,0.9980672200520834,0.5875,0.005208333333333333,0.8722014925373134,0.9294234592445328,0.67,428.8,opensemcom_progressive,0.0,0.4125,0.45,0.6287499999999999,402.4,0.0,2,0.584375,0.05,full-open-mild
352,351,0.9971590909090909,0.002840909090909091,1,0.978125,0.996361941243831,0.55,0.023622047244094488,0.85693359375,0.9217436974789915,0.64,409.6,dino_detector,0.0,0.45,0.6,0.595,380.8,0.0,2,0.5484375,0.05,full-open-mild
350,350,1.0,0.0,0,0.98125,0.9996956045294046,0.546875,0.002617801047120419,0.8578431372549019,0.779510022271715,0.6375,408.0,ensemble_detector,0.0,0.453125,0.6,0.7015625,449.0,0.0,2,0.546875,0.05,full-open-mild
0,0,0.0,0.0,0,0.9421875,0.8923589235892359,0.0,0.4932249322493225,0.0,0.0,0.2,128.0,deepjscc_pca,0.0,1.0,0.6,0.1,64.0,0.0,2,0.0,0.05,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.6734137796808097,0.6325000000000001,404.8,witt_context_style,0.0,0.459375,0.6,0.8028124999999999,513.8,0.0,2,0.540625,0.05,full-open-mild
346,346,1.0,0.0,0,0.978125,0.9997158975607776,0.540625,0.002617801047120419,0.8547430830039525,0.5934819897084048,0.6325000000000001,404.8,fixed_refine_all,0.0,0.459375,0.6,0.9109375,583.0,0.0,2,0.540625,0.05,full-open-mild
