accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
58,58,1.0,0.0,0,0.6,0.9964396158854166,0.090625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.090625,mild,1.1869054856106232e-06
64,64,1.0,0.0,0,0.6,0.9964396158854166,0.1,0.0026041666666666665,1.0,receiver_only,0.25,0,0.1,mild,1.3039361419942e-06
71,71,1.0,0.0,0,0.6,0.9964396158854166,0.1109375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.1109375,mild,1.4015991530413886e-06
78,78,1.0,0.0,0,0.6,0.9964396158854166,0.121875,0.0026041666666666665,1.0,receiver_only,0.25,0,0.121875,mild,1.5630425878043752e-06
84,84,1.0,0.0,0,0.6,0.9964396158854166,0.13125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.13125,mild,1.725793603100101e-06
90,90,1.0,0.0,0,0.6,0.9964396158854166,0.140625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.140625,mild,1.9984997561550705e-06
96,96,1.0,0.0,0,0.6,0.9964396158854166,0.15,0.0026041666666666665,1.0,receiver_only,0.25,0,0.15,mild,2.1682122905986034e-06
103,103,1.0,0.0,0,0.6,0.9964396158854166,0.1609375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.1609375,mild,2.5076659494516212e-06
109,109,1.0,0.0,0,0.6,0.9964396158854166,0.1703125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.1703125,mild,2.6466374947631268e-06
117,117,1.0,0.0,0,0.6,0.9964396158854166,0.1828125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.1828125,mild,3.0063008580327732e-06
122,122,1.0,0.0,0,0.6,0.9964396158854166,0.190625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.190625,mild,3.2252496339424393e-06
128,127,0.9921875,0.0078125,1,0.6,0.9964396158854166,0.2,0.0026041666666666665,1.0,receiver_only,0.25,0,0.1984375,mild,3.716059973157827e-06
135,134,0.9925925925925926,0.007407407407407408,1,0.6,0.9964396158854166,0.2109375,0.0026041666666666665,1.0,receiver_only,0.25,0,0.209375,mild,4.35629312050878e-06
141,140,0.9929078014184397,0.0070921985815602835,1,0.6,0.9964396158854166,0.2203125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.21875,mild,4.826256654268945e-06
148,147,0.9932432432432432,0.006756756756756757,1,0.6,0.9964396158854166,0.23125,0.0026041666666666665,1.0,receiver_only,0.25,0,0.2296875,mild,5.286332907417091e-06
154,153,0.9935064935064936,0.006493506493506494,1,0.6,0.9964396158854166,0.240625,0.0026041666666666665,1.0,receiver_only,0.25,0,0.2390625,mild,5.622508579108397e-06
160,159,0.99375,0.00625,1,0.6,0.9964396158854166,0.25,0.0026041666666666665,1.0,receiver_only,0.25,0,0.2484375,mild,6.029079145264404e-06
