accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
387,384,0.9922480620155039,0.007751937984496124,3,0.6,1.0,dino+siglip2+openclip,0.6046875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.25,0,0.6,mild,openout<=0.05,0.867168423951975
392,384,0.9795918367346939,0.02040816326530612,8,0.6,1.0,dino+siglip2+openclip,0.6125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.25,0,0.6,mild,openout<=0.10,0.9822707578822192
342,341,0.9970760233918129,0.0029239766081871343,1,0.596875,0.9903157552083334,DINOv3,0.534375,msp,0.0234375,0.9947916666666666,dino_msp,0.25,0,0.5328125,mild,openout<=0.05,0.0034109418332675563
383,374,0.9765013054830287,0.02349869451697128,9,0.596875,0.9903157552083334,DINOv3,0.5984375,msp,0.0234375,0.9947916666666666,dino_msp,0.25,0,0.584375,mild,openout<=0.10,0.015509646771524442
347,344,0.9913544668587896,0.008645533141210375,3,0.596875,0.9932963053385416,DINOv3,0.5421875,energy,0.0078125,0.9947916666666666,dino_energy,0.25,0,0.5375,mild,openout<=0.05,-6.6910088079062655
388,379,0.9768041237113402,0.023195876288659795,9,0.596875,0.9932963053385416,DINOv3,0.60625,energy,0.0078125,0.9947916666666666,dino_energy,0.25,0,0.5921875,mild,openout<=0.10,-5.69174048088461
326,325,0.9969325153374233,0.003067484662576687,1,0.596875,0.9911905924479166,DINOv3,0.509375,mahalanobis,0.0546875,0.9947916666666666,dino_mahalanobis,0.25,0,0.5078125,mild,openout<=0.05,0.38811790994255124
333,332,0.996996996996997,0.003003003003003003,1,0.596875,0.9911905924479166,DINOv3,0.5203125,mahalanobis,0.0546875,0.9947916666666666,dino_mahalanobis,0.25,0,0.51875,mild,openout<=0.10,0.40969570259175386
315,315,1.0,0.0,0,0.596875,0.9924112955729166,DINOv3,0.4921875,vim,0.06510416666666667,0.9947916666666666,dino_vim,0.25,0,0.4921875,mild,openout<=0.05,0.4356355366110802
329,329,1.0,0.0,0,0.596875,0.9924112955729166,DINOv3,0.5140625,vim,0.06510416666666667,0.9947916666666666,dino_vim,0.25,0,0.5140625,mild,openout<=0.10,0.458834707736969
348,346,0.9942528735632183,0.005747126436781609,2,0.596875,0.993499755859375,DINOv3,0.54375,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.25,0,0.540625,mild,openout<=0.05,-6.0300656246445605
388,378,0.9742268041237113,0.02577319587628866,10,0.596875,0.993499755859375,DINOv3,0.60625,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.25,0,0.590625,mild,openout<=0.10,-5.059334647737461
305,301,0.9868852459016394,0.013114754098360656,4,0.596875,0.9863484700520834,DINOv3,0.4765625,ash_energy,0.028645833333333332,0.9947916666666666,dino_ash_energy,0.25,0,0.4703125,mild,openout<=0.05,-10.273072868927246
377,368,0.9761273209549072,0.023872679045092837,9,0.596875,0.9863484700520834,DINOv3,0.5890625,ash_energy,0.028645833333333332,0.9947916666666666,dino_ash_energy,0.25,0,0.575,mild,openout<=0.10,-8.187807793284863
387,382,0.9870801033591732,0.012919896640826873,5,0.596875,1.0,DINOv3,0.6046875,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.25,0,0.596875,mild,openout<=0.05,0.8222713435906592
395,382,0.9670886075949368,0.03291139240506329,13,0.596875,1.0,DINOv3,0.6171875,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.25,0,0.596875,mild,openout<=0.10,0.9675301684992489
264,263,0.9962121212121212,0.003787878787878788,1,0.5953125,0.9872843424479166,DINOv3,0.4125,deepjscc,0.07552083333333333,0.9921875,deepjscc_style,0.25,0,0.4109375,mild,openout<=0.05,0.2324297580122948
285,282,0.9894736842105263,0.010526315789473684,3,0.5953125,0.9872843424479166,DINOv3,0.4453125,deepjscc,0.07552083333333333,0.9921875,deepjscc_style,0.25,0,0.440625,mild,openout<=0.10,0.269369786977768
383,380,0.9921671018276762,0.007832898172323759,3,0.5984375,0.999786376953125,SigLIP2,0.5984375,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.25,0,0.59375,mild,openout<=0.05,0.8415266060450921
392,383,0.9770408163265306,0.02295918367346939,9,0.5984375,0.999786376953125,SigLIP2,0.6125,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.25,0,0.5984375,mild,openout<=0.10,0.9611104571534007
390,384,0.9846153846153847,0.015384615384615385,6,0.6,1.0,OpenCLIP-DFN5B,0.609375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.25,0,0.6,mild,openout<=0.05,0.9104039069574311
394,384,0.9746192893401016,0.025380710659898477,10,0.6,1.0,OpenCLIP-DFN5B,0.615625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.25,0,0.6,mild,openout<=0.10,0.9820284344192555
397,384,0.9672544080604534,0.0327455919395466,13,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.44308035714285715,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.5,0,0.42857142857142855,medium,openout<=0.05,0.867168423951975
412,384,0.9320388349514563,0.06796116504854369,28,0.42857142857142855,0.9998524983723959,dino+siglip2+openclip,0.45982142857142855,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9822707578822192
346,341,0.9855491329479769,0.014450867052023121,5,0.4263392857142857,0.9902292887369791,DINOv3,0.3861607142857143,msp,0.0234375,0.9947916666666666,dino_msp,0.5,0,0.38058035714285715,medium,openout<=0.05,0.0034109418332675563
389,374,0.961439588688946,0.038560411311053984,15,0.4263392857142857,0.9902292887369791,DINOv3,0.4341517857142857,msp,0.0234375,0.9947916666666666,dino_msp,0.5,0,0.4174107142857143,medium,openout<=0.10,0.015509646771524442
349,344,0.9856733524355301,0.014326647564469915,5,0.4263392857142857,0.9936930338541666,DINOv3,0.38950892857142855,energy,0.0078125,0.9947916666666666,dino_energy,0.5,0,0.38392857142857145,medium,openout<=0.05,-6.6910088079062655
396,379,0.9570707070707071,0.04292929292929293,17,0.4263392857142857,0.9936930338541666,DINOv3,0.4419642857142857,energy,0.0078125,0.9947916666666666,dino_energy,0.5,0,0.42299107142857145,medium,openout<=0.10,-5.69174048088461
368,351,0.9538043478260869,0.04619565217391304,17,0.4263392857142857,0.9913686116536459,DINOv3,0.4107142857142857,mahalanobis,0.0546875,0.9947916666666666,dino_mahalanobis,0.5,0,0.39174107142857145,medium,openout<=0.05,0.38811790994255124
383,360,0.9399477806788512,0.06005221932114883,23,0.4263392857142857,0.9913686116536459,DINOv3,0.42745535714285715,mahalanobis,0.0546875,0.9947916666666666,dino_mahalanobis,0.5,0,0.4017857142857143,medium,openout<=0.10,0.40969570259175386
365,353,0.9671232876712329,0.03287671232876712,12,0.4263392857142857,0.9934844970703125,DINOv3,0.40736607142857145,vim,0.06510416666666667,0.9947916666666666,dino_vim,0.5,0,0.3939732142857143,medium,openout<=0.05,0.4356355366110802
383,358,0.9347258485639687,0.06527415143603134,25,0.4263392857142857,0.9934844970703125,DINOv3,0.42745535714285715,vim,0.06510416666666667,0.9947916666666666,dino_vim,0.5,0,0.39955357142857145,medium,openout<=0.10,0.458834707736969
352,346,0.9829545454545454,0.017045454545454544,6,0.4263392857142857,0.9933369954427084,DINOv3,0.39285714285714285,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.3861607142857143,medium,openout<=0.05,-6.0300656246445605
397,378,0.9521410579345088,0.04785894206549118,19,0.4263392857142857,0.9933369954427084,DINOv3,0.44308035714285715,react_energy,0.0078125,0.9947916666666666,dino_react_energy,0.5,0,0.421875,medium,openout<=0.10,-5.059334647737461
305,301,0.9868852459016394,0.013114754098360656,4,0.4263392857142857,0.9906361897786459,DINOv3,0.3404017857142857,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.3359375,medium,openout<=0.05,-10.273072868927246
386,368,0.9533678756476683,0.046632124352331605,18,0.4263392857142857,0.9906361897786459,DINOv3,0.43080357142857145,ash_energy,0.026041666666666668,0.9947916666666666,dino_ash_energy,0.5,0,0.4107142857142857,medium,openout<=0.10,-8.187807793284863
393,382,0.9720101781170484,0.027989821882951654,11,0.4263392857142857,0.9997812906901041,DINOv3,0.43861607142857145,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.5,0,0.4263392857142857,medium,openout<=0.05,0.8222713435906592
412,382,0.9271844660194175,0.07281553398058252,30,0.4263392857142857,0.9997812906901041,DINOv3,0.45982142857142855,one_vs_rest,0.0,0.9947916666666666,dino_one_vs_rest,0.5,0,0.4263392857142857,medium,openout<=0.10,0.9675301684992489
330,320,0.9696969696969697,0.030303030303030304,10,0.4252232142857143,0.9878692626953125,DINOv3,0.36830357142857145,deepjscc,0.07552083333333333,0.9921875,deepjscc_style,0.5,0,0.35714285714285715,medium,openout<=0.05,0.2324297580122948
361,341,0.9445983379501385,0.055401662049861494,20,0.4252232142857143,0.9878692626953125,DINOv3,0.4029017857142857,deepjscc,0.07552083333333333,0.9921875,deepjscc_style,0.5,0,0.38058035714285715,medium,openout<=0.10,0.269369786977768
393,380,0.9669211195928753,0.03307888040712468,13,0.42745535714285715,0.999725341796875,SigLIP2,0.43861607142857145,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.5,0,0.42410714285714285,medium,openout<=0.05,0.8415266060450921
408,383,0.9387254901960784,0.061274509803921566,25,0.42745535714285715,0.999725341796875,SigLIP2,0.45535714285714285,best_ood:one_vs_rest,0.0,0.9973958333333334,siglip2_best_ood,0.5,0,0.42745535714285715,medium,openout<=0.10,0.9611104571534007
400,384,0.96,0.04,16,0.42857142857142855,0.9998982747395834,OpenCLIP-DFN5B,0.44642857142857145,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.5,0,0.42857142857142855,medium,openout<=0.05,0.9104039069574311
416,384,0.9230769230769231,0.07692307692307693,32,0.42857142857142855,0.9998982747395834,OpenCLIP-DFN5B,0.4642857142857143,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9820284344192555
276,256,0.927536231884058,0.07246376811594203,20,0.25,0.9985758463541666,dino+siglip2+openclip,0.26953125,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,openout<=0.05,0.867168423951975
300,256,0.8533333333333334,0.14666666666666667,44,0.25,0.9985758463541666,dino+siglip2+openclip,0.29296875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.75,0,0.25,hard,openout<=0.10,0.9822707578822192
246,233,0.9471544715447154,0.052845528455284556,13,0.2490234375,0.9896392822265625,DINOv3,0.240234375,msp,0.0234375,0.99609375,dino_msp,0.75,0,0.2275390625,hard,openout<=0.05,0.0034109418332675563
281,249,0.8861209964412812,0.11387900355871886,32,0.2490234375,0.9896392822265625,DINOv3,0.2744140625,msp,0.0234375,0.99609375,dino_msp,0.75,0,0.2431640625,hard,openout<=0.10,0.015509646771524442
244,232,0.9508196721311475,0.04918032786885246,12,0.2490234375,0.993316650390625,DINOv3,0.23828125,energy,0.0078125,0.99609375,dino_energy,0.75,0,0.2265625,hard,openout<=0.05,-6.6910088079062655
286,254,0.8881118881118881,0.11188811188811189,32,0.2490234375,0.993316650390625,DINOv3,0.279296875,energy,0.0078125,0.99609375,dino_energy,0.75,0,0.248046875,hard,openout<=0.10,-5.69174048088461
270,242,0.8962962962962963,0.1037037037037037,28,0.2490234375,0.9939066569010416,DINOv3,0.263671875,mahalanobis,0.03515625,0.99609375,dino_mahalanobis,0.75,0,0.236328125,hard,openout<=0.05,0.38811790994255124
290,248,0.8551724137931035,0.14482758620689656,42,0.2490234375,0.9939066569010416,DINOv3,0.283203125,mahalanobis,0.03515625,0.99609375,dino_mahalanobis,0.75,0,0.2421875,hard,openout<=0.10,0.40969570259175386
268,243,0.9067164179104478,0.09328358208955224,25,0.2490234375,0.9948781331380209,DINOv3,0.26171875,vim,0.05078125,0.99609375,dino_vim,0.75,0,0.2373046875,hard,openout<=0.05,0.4356355366110802
300,247,0.8233333333333334,0.17666666666666667,53,0.2490234375,0.9948781331380209,DINOv3,0.29296875,vim,0.05078125,0.99609375,dino_vim,0.75,0,0.2412109375,hard,openout<=0.10,0.458834707736969
246,233,0.9471544715447154,0.052845528455284556,13,0.2490234375,0.9934031168619791,DINOv3,0.240234375,react_energy,0.0078125,0.99609375,dino_react_energy,0.75,0,0.2275390625,hard,openout<=0.05,-6.0300656246445605
288,253,0.8784722222222222,0.12152777777777778,35,0.2490234375,0.9934031168619791,DINOv3,0.28125,react_energy,0.0078125,0.99609375,dino_react_energy,0.75,0,0.2470703125,hard,openout<=0.10,-5.059334647737461
209,202,0.9665071770334929,0.03349282296650718,7,0.2490234375,0.9897308349609375,DINOv3,0.2041015625,ash_energy,0.0390625,0.99609375,dino_ash_energy,0.75,0,0.197265625,hard,openout<=0.05,-10.273072868927246
278,245,0.8812949640287769,0.11870503597122302,33,0.2490234375,0.9897308349609375,DINOv3,0.271484375,ash_energy,0.0390625,0.99609375,dino_ash_energy,0.75,0,0.2392578125,hard,openout<=0.10,-8.187807793284863
266,255,0.9586466165413534,0.041353383458646614,11,0.2490234375,0.9998677571614584,DINOv3,0.259765625,one_vs_rest,0.0,0.99609375,dino_one_vs_rest,0.75,0,0.2490234375,hard,openout<=0.05,0.8222713435906592
296,255,0.8614864864864865,0.13851351351351351,41,0.2490234375,0.9998677571614584,DINOv3,0.2890625,one_vs_rest,0.0,0.99609375,dino_one_vs_rest,0.75,0,0.2490234375,hard,openout<=0.10,0.9675301684992489
248,230,0.9274193548387096,0.07258064516129033,18,0.2490234375,0.9894307454427084,DINOv3,0.2421875,deepjscc,0.0546875,0.99609375,deepjscc_style,0.75,0,0.224609375,hard,openout<=0.05,0.2324297580122948
279,242,0.8673835125448028,0.13261648745519714,37,0.2490234375,0.9894307454427084,DINOv3,0.2724609375,deepjscc,0.0546875,0.99609375,deepjscc_style,0.75,0,0.236328125,hard,openout<=0.10,0.269369786977768
272,254,0.9338235294117647,0.0661764705882353,18,0.2490234375,0.9996795654296875,SigLIP2,0.265625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.248046875,hard,openout<=0.05,0.8415266060450921
295,255,0.864406779661017,0.13559322033898305,40,0.2490234375,0.9996795654296875,SigLIP2,0.2880859375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,openout<=0.10,0.9611104571534007
278,256,0.920863309352518,0.07913669064748201,22,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.271484375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,openout<=0.05,0.9104039069574311
302,256,0.847682119205298,0.152317880794702,46,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.294921875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,openout<=0.10,0.9820284344192555
107,92,0.8598130841121495,0.14018691588785046,15,0.08984375,0.9999066990110095,dino+siglip2+openclip,0.1044921875,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.91,0,0.08984375,extreme,openout<=0.05,0.867168423951975
135,92,0.6814814814814815,0.31851851851851853,43,0.08984375,0.9999066990110095,dino+siglip2+openclip,0.1318359375,learned_selective_risk+confirmed_fallback,0.0,1.0,opensemcom,0.91,0,0.08984375,extreme,openout<=0.10,0.9822707578822192
99,81,0.8181818181818182,0.18181818181818182,18,0.0888671875,0.984185482366113,DINOv3,0.0966796875,msp,0.043478260869565216,0.9891304347826086,dino_msp,0.91,0,0.0791015625,extreme,openout<=0.05,0.0034109418332675563
136,88,0.6470588235294118,0.35294117647058826,48,0.0888671875,0.984185482366113,DINOv3,0.1328125,msp,0.043478260869565216,0.9891304347826086,dino_msp,0.91,0,0.0859375,extreme,openout<=0.10,0.015509646771524442
101,81,0.801980198019802,0.19801980198019803,20,0.0888671875,0.9893170367605897,DINOv3,0.0986328125,energy,0.010869565217391304,0.9891304347826086,dino_energy,0.91,0,0.0791015625,extreme,openout<=0.05,-6.6910088079062655
136,90,0.6617647058823529,0.3382352941176471,46,0.0888671875,0.9893170367605897,DINOv3,0.1328125,energy,0.010869565217391304,0.9891304347826086,dino_energy,0.91,0,0.087890625,extreme,openout<=0.10,-5.69174048088461
174,86,0.4942528735632184,0.5057471264367817,88,0.0888671875,0.9907632020899422,DINOv3,0.169921875,mahalanobis,0.06521739130434782,0.9891304347826086,dino_mahalanobis,0.91,0,0.083984375,extreme,openout<=0.05,0.38811790994255124
199,88,0.44221105527638194,0.5577889447236181,111,0.0888671875,0.9907632020899422,DINOv3,0.1943359375,mahalanobis,0.06521739130434782,0.9891304347826086,dino_mahalanobis,0.91,0,0.0859375,extreme,openout<=0.10,0.40969570259175386
132,85,0.6439393939393939,0.3560606060606061,47,0.0888671875,0.9938654599738758,DINOv3,0.12890625,vim,0.06521739130434782,0.9891304347826086,dino_vim,0.91,0,0.0830078125,extreme,openout<=0.05,0.4356355366110802
177,90,0.5084745762711864,0.4915254237288136,87,0.0888671875,0.9938654599738758,DINOv3,0.1728515625,vim,0.06521739130434782,0.9891304347826086,dino_vim,0.91,0,0.087890625,extreme,openout<=0.10,0.458834707736969
97,80,0.8247422680412371,0.17525773195876287,17,0.0888671875,0.9888738570628849,DINOv3,0.0947265625,react_energy,0.021739130434782608,0.9891304347826086,dino_react_energy,0.91,0,0.078125,extreme,openout<=0.05,-6.0300656246445605
138,89,0.644927536231884,0.35507246376811596,49,0.0888671875,0.9888738570628849,DINOv3,0.134765625,react_energy,0.021739130434782608,0.9891304347826086,dino_react_energy,0.91,0,0.0869140625,extreme,openout<=0.10,-5.059334647737461
79,68,0.8607594936708861,0.13924050632911392,11,0.0888671875,0.9855266840828513,DINOv3,0.0771484375,ash_energy,0.05434782608695652,0.9891304347826086,dino_ash_energy,0.91,0,0.06640625,extreme,openout<=0.05,-10.273072868927246
133,86,0.6466165413533834,0.3533834586466165,47,0.0888671875,0.9855266840828513,DINOv3,0.1298828125,ash_energy,0.05434782608695652,0.9891304347826086,dino_ash_energy,0.91,0,0.083984375,extreme,openout<=0.10,-8.187807793284863
110,91,0.8272727272727273,0.17272727272727273,19,0.0888671875,0.9999650121291286,DINOv3,0.107421875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,0,0.0888671875,extreme,openout<=0.05,0.8222713435906592
155,91,0.5870967741935483,0.4129032258064516,64,0.0888671875,0.9999650121291286,DINOv3,0.1513671875,one_vs_rest,0.0,0.9891304347826086,dino_one_vs_rest,0.91,0,0.0888671875,extreme,openout<=0.10,0.9675301684992489
187,87,0.46524064171123,0.5347593582887701,100,0.087890625,0.9856258163836537,DINOv3,0.1826171875,deepjscc,0.09782608695652174,0.9782608695652174,deepjscc_style,0.91,0,0.0849609375,extreme,openout<=0.05,0.2324297580122948
236,90,0.3813559322033898,0.6186440677966102,146,0.087890625,0.9856258163836537,DINOv3,0.23046875,deepjscc,0.09782608695652174,0.9782608695652174,deepjscc_style,0.91,0,0.087890625,extreme,openout<=0.10,0.269369786977768
112,91,0.8125,0.1875,21,0.08984375,0.9995451576786714,SigLIP2,0.109375,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,0,0.0888671875,extreme,openout<=0.05,0.8415266060450921
143,92,0.6433566433566433,0.35664335664335667,51,0.08984375,0.9995451576786714,SigLIP2,0.1396484375,best_ood:one_vs_rest,0.0,1.0,siglip2_best_ood,0.91,0,0.08984375,extreme,openout<=0.10,0.9611104571534007
116,92,0.7931034482758621,0.20689655172413793,24,0.08984375,0.9998950363873857,OpenCLIP-DFN5B,0.11328125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,0,0.08984375,extreme,openout<=0.05,0.9104039069574311
138,92,0.6666666666666666,0.3333333333333333,46,0.08984375,0.9998950363873857,OpenCLIP-DFN5B,0.134765625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.91,0,0.08984375,extreme,openout<=0.10,0.9820284344192555
