accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
112,92,0.8214285714285714,0.17857142857142858,20,0.08984375,1.0,0.109375,0.0,1.0,one_vs_rest,0.91,0,0.08984375,extreme,openout<=0.05,0.8080175069592378
129,92,0.7131782945736435,0.2868217054263566,37,0.08984375,1.0,0.1259765625,0.0,1.0,one_vs_rest,0.91,0,0.08984375,extreme,openout<=0.10,0.9335083285965529
376,374,0.9946808510638298,0.005319148936170213,2,0.6,0.9973551432291666,0.5875,0.0078125,1.0,opensemcom,0.25,1,0.584375,mild,openout<=0.05,0.05700260050594836
389,380,0.9768637532133676,0.02313624678663239,9,0.6,0.9973551432291666,0.6078125,0.0078125,1.0,opensemcom,0.25,1,0.59375,mild,openout<=0.10,0.835819687843322
361,352,0.9750692520775623,0.024930747922437674,9,0.6,0.9791056315104166,0.5640625,0.0546875,1.0,msp,0.25,1,0.55,mild,openout<=0.05,0.0033032927926378323
382,365,0.9554973821989529,0.04450261780104712,17,0.6,0.9791056315104166,0.596875,0.0546875,1.0,msp,0.25,1,0.5703125,mild,openout<=0.10,0.014378969101292802
361,352,0.9750692520775623,0.024930747922437674,9,0.6,0.9808247884114584,0.5640625,0.0546875,1.0,energy,0.25,1,0.55,mild,openout<=0.05,0.014384827667763495
381,364,0.9553805774278216,0.04461942257217848,17,0.6,0.9808247884114584,0.5953125,0.0546875,1.0,energy,0.25,1,0.56875,mild,openout<=0.10,0.050024957394257
324,324,1.0,0.0,0,0.6,0.99884033203125,0.50625,0.0,1.0,mahalanobis,0.25,1,0.50625,mild,openout<=0.05,0.1839791844452372
355,354,0.9971830985915493,0.0028169014084507044,1,0.6,0.99884033203125,0.5546875,0.0,1.0,mahalanobis,0.25,1,0.553125,mild,openout<=0.10,0.21717657407426771
268,268,1.0,0.0,0,0.6,0.9964599609375,0.41875,0.020833333333333332,1.0,openmax,0.25,1,0.41875,mild,openout<=0.05,0.1309505137696333
329,328,0.9969604863221885,0.00303951367781155,1,0.6,0.9964599609375,0.5140625,0.020833333333333332,1.0,openmax,0.25,1,0.5125,mild,openout<=0.10,0.16359470220894198
0,0,0.0,0.0,0,0.6,0.4539693196614583,0.0,0.8854166666666666,1.0,vim,0.25,1,0.0,mild,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.6,0.4539693196614583,0.0,0.8854166666666666,1.0,vim,0.25,1,0.0,mild,openout<=0.10,-9.999999974752427e-07
387,384,0.9922480620155039,0.007751937984496124,3,0.6,0.999847412109375,0.6046875,0.0,1.0,one_vs_rest,0.25,1,0.6,mild,openout<=0.05,0.8406469259429569
392,384,0.9795918367346939,0.02040816326530612,8,0.6,0.999847412109375,0.6125,0.0,1.0,one_vs_rest,0.25,1,0.6,mild,openout<=0.10,0.9537536867875919
382,374,0.9790575916230366,0.020942408376963352,8,0.42857142857142855,0.9978179931640625,0.4263392857142857,0.010416666666666666,1.0,opensemcom,0.5,1,0.4174107142857143,medium,openout<=0.05,0.05700260050594836
401,380,0.9476309226932669,0.05236907730673317,21,0.42857142857142855,0.9978179931640625,0.44754464285714285,0.010416666666666666,1.0,opensemcom,0.5,1,0.42410714285714285,medium,openout<=0.10,0.835819687843322
371,352,0.9487870619946092,0.05121293800539083,19,0.42857142857142855,0.9829508463541666,0.4140625,0.0546875,1.0,msp,0.5,1,0.39285714285714285,medium,openout<=0.05,0.0033032927926378323
399,365,0.9147869674185464,0.08521303258145363,34,0.42857142857142855,0.9829508463541666,0.4453125,0.0546875,1.0,msp,0.5,1,0.40736607142857145,medium,openout<=0.10,0.014378969101292802
371,352,0.9487870619946092,0.05121293800539083,19,0.42857142857142855,0.9851735432942709,0.4140625,0.0546875,1.0,energy,0.5,1,0.39285714285714285,medium,openout<=0.05,0.014384827667763495
396,364,0.9191919191919192,0.08080808080808081,32,0.42857142857142855,0.9851735432942709,0.4419642857142857,0.0546875,1.0,energy,0.5,1,0.40625,medium,openout<=0.10,0.050024957394257
377,372,0.986737400530504,0.013262599469496022,5,0.42857142857142855,0.9990183512369791,0.42075892857142855,0.0,1.0,mahalanobis,0.5,1,0.41517857142857145,medium,openout<=0.05,0.1839791844452372
396,384,0.9696969696969697,0.030303030303030304,12,0.42857142857142855,0.9990183512369791,0.4419642857142857,0.0,1.0,mahalanobis,0.5,1,0.42857142857142855,medium,openout<=0.10,0.21717657407426771
371,365,0.9838274932614556,0.016172506738544475,6,0.42857142857142855,0.9978586832682291,0.4140625,0.0,1.0,openmax,0.5,1,0.40736607142857145,medium,openout<=0.05,0.1309505137696333
396,382,0.9646464646464646,0.03535353535353535,14,0.42857142857142855,0.9978586832682291,0.4419642857142857,0.0,1.0,openmax,0.5,1,0.4263392857142857,medium,openout<=0.10,0.16359470220894198
0,0,0.0,0.0,0,0.42857142857142855,0.5399322509765625,0.0,0.7291666666666666,1.0,vim,0.5,1,0.0,medium,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.42857142857142855,0.5399322509765625,0.0,0.7291666666666666,1.0,vim,0.5,1,0.0,medium,openout<=0.10,-9.999999974752427e-07
393,384,0.9770992366412213,0.022900763358778626,9,0.42857142857142855,0.9998626708984375,0.43861607142857145,0.0,1.0,one_vs_rest,0.5,1,0.42857142857142855,medium,openout<=0.05,0.8406469259429569
