accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
217,184,0.847926267281106,0.15207373271889402,33,0.72265625,0.9746907552083334,DINOv3,0.84765625,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.71875,mild,-2.442384850721161
230,185,0.8043478260869565,0.1956521739130435,45,0.72265625,0.9746907552083334,DINOv3,0.8984375,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.72265625,mild,-2.257937506322338
243,185,0.7613168724279835,0.23868312757201646,58,0.72265625,0.9746907552083334,DINOv3,0.94921875,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.72265625,mild,-2.0477224810483903
256,185,0.72265625,0.27734375,71,0.72265625,0.9746907552083334,DINOv3,1.0,energy,0.11979166666666667,0.9635416666666666,dino_energy,0.25,0,0.72265625,mild,-1.8843579264016923
13,13,1.0,0.0,0,0.72265625,0.95361328125,DINOv3,0.05078125,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.72265625,0.95361328125,DINOv3,0.05078125,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.05078125,mild,0.000343714725042919
26,26,1.0,0.0,0,0.72265625,0.95361328125,DINOv3,0.1015625,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.1015625,mild,0.012144579850001992
39,39,1.0,0.0,0,0.72265625,0.95361328125,DINOv3,0.15234375,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.15234375,mild,0.4348243295113838
52,52,1.0,0.0,0,0.72265625,0.95361328125,DINOv3,0.203125,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.203125,mild,0.5221038564908931
65,65,1.0,0.0,0,0.72265625,0.95361328125,DINOv3,0.25390625,mahalanobis,0.328125,0.9635416666666666,dino_mahalanobis,0.25,0,0.25390625,mild,0.5593614294264233
