accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,goodput_per_resource,method,refine_rate,reject_rate,resource_budget,resource_per_sample,resource_units,seed,semantic_goodput,target_openout,task
351,349,0.9943019943019943,0.005698005698005698,2,0.42857142857142855,0.9981129964192709,0.39174107142857145,0.005208333333333333,0.7336556653352954,opensemcom_receiver_only,0.0,0.6082589285714286,0.45,0.5309151785714286,475.7,2,0.38950892857142855,0.1,full-open
340,338,0.9941176470588236,0.0058823529411764705,2,0.42745535714285715,0.9988955562680999,0.3794642857142857,0.0026109660574412533,0.729076790336497,opensemcom_no_channel,0.0,0.6205357142857143,0.45,0.5174107142857143,463.6,2,0.37723214285714285,0.1,full-open
399,382,0.9573934837092731,0.042606516290726815,17,0.42745535714285715,0.9988955562680999,0.4453125,0.0026109660574412533,0.8513483396478716,opensemcom_progressive,0.0,0.5546875,0.45,0.50078125,448.7,2,0.4263392857142857,0.1,full-open
389,371,0.9537275064267352,0.04627249357326478,18,0.9743303571428571,0.9954131947098845,0.4341517857142857,0.023622047244094488,0.84375710711849,dino_detector,0.0,0.5658482142857143,0.6,0.4907366071428571,439.7,2,0.4140625,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9765625,0.999485607187239,0.43973214285714285,0.002617801047120419,0.7284894837476099,ensemble_detector,0.0,0.5602678571428571,0.6,0.5837053571428571,523.0,2,0.4252232142857143,0.1,full-open
110,106,0.9636363636363636,0.03636363636363636,4,0.9252232142857143,0.902819559504893,0.12276785714285714,0.4444444444444444,0.6812339331619536,deepjscc_pca,0.0,0.8772321428571429,0.6,0.1736607142857143,155.60000000000002,2,0.11830357142857142,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9754464285714286,0.9994907001853851,0.43973214285714285,0.002617801047120419,0.6331006979062812,witt_context_style,0.0,0.5602678571428571,0.6,0.6716517857142856,601.8,2,0.4252232142857143,0.1,full-open
329,329,1.0,0.0,0,0.9754464285714286,0.9994907001853851,0.3671875,0.002617801047120419,0.5642256902761105,fixed_refine_all,0.0,0.6328125,0.6,0.65078125,583.1,2,0.3671875,0.1,full-open
391,381,0.9744245524296675,0.02557544757033248,10,0.42857142857142855,0.9981129964192709,0.43638392857142855,0.005208333333333333,0.7331152588031556,opensemcom_receiver_only,0.0,0.5636160714285714,0.6,0.5800223214285715,519.7,2,0.4252232142857143,0.1,full-open
388,381,0.9819587628865979,0.01804123711340206,7,0.42745535714285715,0.9988955562680999,0.4330357142857143,0.0026109660574412533,0.7378001549186677,opensemcom_no_channel,0.0,0.5669642857142857,0.6,0.5763392857142857,516.4,2,0.4252232142857143,0.1,full-open
399,382,0.9573934837092731,0.042606516290726815,17,0.42745535714285715,0.9988955562680999,0.4453125,0.0026109660574412533,0.8513483396478716,opensemcom_progressive,0.0,0.5546875,0.6,0.50078125,448.7,2,0.4263392857142857,0.1,full-open
389,371,0.9537275064267352,0.04627249357326478,18,0.9743303571428571,0.9954131947098845,0.4341517857142857,0.023622047244094488,0.84375710711849,dino_detector,0.0,0.5658482142857143,0.8,0.4907366071428571,439.7,2,0.4140625,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9765625,0.999485607187239,0.43973214285714285,0.002617801047120419,0.7284894837476099,ensemble_detector,0.0,0.5602678571428571,0.8,0.5837053571428571,523.0,2,0.4252232142857143,0.1,full-open
110,106,0.9636363636363636,0.03636363636363636,4,0.9252232142857143,0.902819559504893,0.12276785714285714,0.4444444444444444,0.6812339331619536,deepjscc_pca,0.0,0.8772321428571429,0.8,0.1736607142857143,155.60000000000002,2,0.11830357142857142,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9754464285714286,0.9994907001853851,0.43973214285714285,0.002617801047120419,0.6331006979062812,witt_context_style,0.0,0.5602678571428571,0.8,0.6716517857142856,601.8,2,0.4252232142857143,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9754464285714286,0.9994907001853851,0.43973214285714285,0.002617801047120419,0.559800176315016,fixed_refine_all,0.0,0.5602678571428571,0.8,0.7595982142857144,680.6000000000001,2,0.4252232142857143,0.1,full-open
391,381,0.9744245524296675,0.02557544757033248,10,0.42857142857142855,0.9981129964192709,0.43638392857142855,0.005208333333333333,0.7331152588031556,opensemcom_receiver_only,0.0,0.5636160714285714,0.8,0.5800223214285715,519.7,2,0.4252232142857143,0.1,full-open
388,381,0.9819587628865979,0.01804123711340206,7,0.42745535714285715,0.9988955562680999,0.4330357142857143,0.0026109660574412533,0.7378001549186677,opensemcom_no_channel,0.0,0.5669642857142857,0.8,0.5763392857142857,516.4,2,0.4252232142857143,0.1,full-open
399,382,0.9573934837092731,0.042606516290726815,17,0.42745535714285715,0.9988955562680999,0.4453125,0.0026109660574412533,0.8513483396478716,opensemcom_progressive,0.0,0.5546875,0.8,0.50078125,448.7,2,0.4263392857142857,0.1,full-open
389,371,0.9537275064267352,0.04627249357326478,18,0.9743303571428571,0.9954131947098845,0.4341517857142857,0.023622047244094488,0.84375710711849,dino_detector,0.0,0.5658482142857143,1.0,0.4907366071428571,439.7,2,0.4140625,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9765625,0.999485607187239,0.43973214285714285,0.002617801047120419,0.7284894837476099,ensemble_detector,0.0,0.5602678571428571,1.0,0.5837053571428571,523.0,2,0.4252232142857143,0.1,full-open
110,106,0.9636363636363636,0.03636363636363636,4,0.9252232142857143,0.902819559504893,0.12276785714285714,0.4444444444444444,0.6812339331619536,deepjscc_pca,0.0,0.8772321428571429,1.0,0.1736607142857143,155.60000000000002,2,0.11830357142857142,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9754464285714286,0.9994907001853851,0.43973214285714285,0.002617801047120419,0.6331006979062812,witt_context_style,0.0,0.5602678571428571,1.0,0.6716517857142856,601.8,2,0.4252232142857143,0.1,full-open
394,381,0.9670050761421319,0.03299492385786802,13,0.9754464285714286,0.9994907001853851,0.43973214285714285,0.002617801047120419,0.559800176315016,fixed_refine_all,0.0,0.5602678571428571,1.0,0.7595982142857144,680.6000000000001,2,0.4252232142857143,0.1,full-open
391,381,0.9744245524296675,0.02557544757033248,10,0.42857142857142855,0.9981129964192709,0.43638392857142855,0.005208333333333333,0.7331152588031556,opensemcom_receiver_only,0.0,0.5636160714285714,1.0,0.5800223214285715,519.7,2,0.4252232142857143,0.1,full-open
388,381,0.9819587628865979,0.01804123711340206,7,0.42745535714285715,0.9988955562680999,0.4330357142857143,0.0026109660574412533,0.7378001549186677,opensemcom_no_channel,0.0,0.5669642857142857,1.0,0.5763392857142857,516.4,2,0.4252232142857143,0.1,full-open
399,382,0.9573934837092731,0.042606516290726815,17,0.42745535714285715,0.9988955562680999,0.4453125,0.0026109660574412533,0.8513483396478716,opensemcom_progressive,0.0,0.5546875,1.0,0.50078125,448.7,2,0.4263392857142857,0.1,full-open
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.3,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.3,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.45,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.45,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.6,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.6,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.8,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.8,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,1.0,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,1.0,0.12061068702290077,15.8,2,0.022900763358778626,0.01,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.3,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.3,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.45,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.45,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.6,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.6,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.8,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.8,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.8,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,1.0,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,1.0,0.1,13.100000000000001,2,0.0,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,1.0,0.12061068702290077,15.8,2,0.022900763358778626,0.02,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.3,0.12061068702290077,15.8,2,0.022900763358778626,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.3,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.3,0.12061068702290077,15.8,2,0.022900763358778626,0.05,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.45,0.12061068702290077,15.8,2,0.022900763358778626,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8854961832061069,0.8793103448275862,0.0,0.28448275862068967,0.0,ensemble_detector,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,witt_context_style,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8931297709923665,0.8620268620268621,0.0,0.3418803418803419,0.0,fixed_refine_all,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.9007633587786259,0.8891786179921773,0.0,0.3983050847457627,0.0,opensemcom_receiver_only,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.9233695652173913,0.0,0.3217391304347826,0.0,opensemcom_no_channel,0.0,1.0,0.45,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,opensemcom_progressive,0.0,0.9770992366412213,0.45,0.12061068702290077,15.8,2,0.022900763358778626,0.05,deepsense-beam
3,3,1.0,0.0,0,0.8854961832061069,0.8563218390804598,0.022900763358778626,0.45689655172413796,0.18987341772151897,dino_detector,0.0,0.9770992366412213,0.6,0.12061068702290077,15.8,2,0.022900763358778626,0.05,deepsense-beam
39,39,1.0,0.0,0,0.8854961832061069,0.8793103448275862,0.29770992366412213,0.28448275862068967,0.6964285714285714,ensemble_detector,0.0,0.7022900763358778,0.6,0.42748091603053434,56.0,2,0.29770992366412213,0.05,deepsense-beam
0,0,0.0,0.0,0,0.8778625954198473,0.6201086956521739,0.0,0.991304347826087,0.0,deepjscc_pca,0.0,1.0,0.6,0.1,13.100000000000001,2,0.0,0.05,deepsense-beam
