accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
52,52,1.0,0.0,0,0.71875,0.9720865885416666,0.203125,0.140625,0.9583333333333334,energy,0.25,0,0.203125,mild,0.004905619985716397
64,64,1.0,0.0,0,0.71875,0.9720865885416666,0.25,0.140625,0.9583333333333334,energy,0.25,0,0.25,mild,0.006078244395075565
77,77,1.0,0.0,0,0.71875,0.9720865885416666,0.30078125,0.140625,0.9583333333333334,energy,0.25,0,0.30078125,mild,0.008181949185744266
90,90,1.0,0.0,0,0.71875,0.9720865885416666,0.3515625,0.140625,0.9583333333333334,energy,0.25,0,0.3515625,mild,0.010431824976027565
103,103,1.0,0.0,0,0.71875,0.9720865885416666,0.40234375,0.140625,0.9583333333333334,energy,0.25,0,0.40234375,mild,0.013555833306054636
115,114,0.991304347826087,0.008695652173913044,1,0.71875,0.9720865885416666,0.44921875,0.140625,0.9583333333333334,energy,0.25,0,0.4453125,mild,0.020321522319578546
128,126,0.984375,0.015625,2,0.71875,0.9720865885416666,0.5,0.140625,0.9583333333333334,energy,0.25,0,0.4921875,mild,0.030169420668734154
141,139,0.9858156028368794,0.014184397163120567,2,0.71875,0.9720865885416666,0.55078125,0.140625,0.9583333333333334,energy,0.25,0,0.54296875,mild,0.04782795639313052
154,152,0.987012987012987,0.012987012987012988,2,0.71875,0.9720865885416666,0.6015625,0.140625,0.9583333333333334,energy,0.25,0,0.59375,mild,0.08630000711407561
166,162,0.9759036144578314,0.024096385542168676,4,0.71875,0.9720865885416666,0.6484375,0.140625,0.9583333333333334,energy,0.25,0,0.6328125,mild,0.16987082469849146
179,172,0.9608938547486033,0.03910614525139665,7,0.71875,0.9720865885416666,0.69921875,0.140625,0.9583333333333334,energy,0.25,0,0.671875,mild,0.23077316610563217
192,179,0.9322916666666666,0.06770833333333333,13,0.71875,0.9720865885416666,0.75,0.140625,0.9583333333333334,energy,0.25,0,0.69921875,mild,0.3304187078766606
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.9720865885416666,0.80078125,0.140625,0.9583333333333334,energy,0.25,0,0.71875,mild,0.5033040782175342
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.9720865885416666,0.84765625,0.140625,0.9583333333333334,energy,0.25,0,0.71875,mild,0.6457700359473209
230,184,0.8,0.2,46,0.71875,0.9720865885416666,0.8984375,0.140625,0.9583333333333334,energy,0.25,0,0.71875,mild,0.7401857711118077
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.9720865885416666,0.94921875,0.140625,0.9583333333333334,energy,0.25,0,0.71875,mild,0.7950626254292471
256,184,0.71875,0.28125,72,0.71875,0.9720865885416666,1.0,0.140625,0.9583333333333334,energy,0.25,0,0.71875,mild,0.9587456663809413
13,13,1.0,0.0,0,0.71875,0.9998372395833334,0.05078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.71875,0.9998372395833334,0.05078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.05078125,mild,9.82109866977262e-06
26,26,1.0,0.0,0,0.71875,0.9998372395833334,0.1015625,0.0,0.9583333333333334,mahalanobis,0.25,0,0.1015625,mild,0.009119983477586746
39,39,1.0,0.0,0,0.71875,0.9998372395833334,0.15234375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.15234375,mild,0.2889719984770971
52,52,1.0,0.0,0,0.71875,0.9998372395833334,0.203125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.203125,mild,0.32484628255261605
64,64,1.0,0.0,0,0.71875,0.9998372395833334,0.25,0.0,0.9583333333333334,mahalanobis,0.25,0,0.25,mild,0.3406909779871609
77,76,0.987012987012987,0.012987012987012988,1,0.71875,0.9998372395833334,0.30078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.296875,mild,0.3548024788236183
90,89,0.9888888888888889,0.011111111111111112,1,0.71875,0.9998372395833334,0.3515625,0.0,0.9583333333333334,mahalanobis,0.25,0,0.34765625,mild,0.3647251473070244
103,101,0.9805825242718447,0.019417475728155338,2,0.71875,0.9998372395833334,0.40234375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.39453125,mild,0.3708926179221208
115,113,0.9826086956521739,0.017391304347826087,2,0.71875,0.9998372395833334,0.44921875,0.0,0.9583333333333334,mahalanobis,0.25,0,0.44140625,mild,0.3791477132550155
128,125,0.9765625,0.0234375,3,0.71875,0.9998372395833334,0.5,0.0,0.9583333333333334,mahalanobis,0.25,0,0.48828125,mild,0.38693998160973164
141,136,0.9645390070921985,0.03546099290780142,5,0.71875,0.9998372395833334,0.55078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.53125,mild,0.39603464796613613
154,148,0.961038961038961,0.03896103896103896,6,0.71875,0.9998372395833334,0.6015625,0.0,0.9583333333333334,mahalanobis,0.25,0,0.578125,mild,0.4043277823571855
166,160,0.963855421686747,0.03614457831325301,6,0.71875,0.9998372395833334,0.6484375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.625,mild,0.41676023030091736
179,172,0.9608938547486033,0.03910614525139665,7,0.71875,0.9998372395833334,0.69921875,0.0,0.9583333333333334,mahalanobis,0.25,0,0.671875,mild,0.43212471398171143
192,184,0.9583333333333334,0.041666666666666664,8,0.71875,0.9998372395833334,0.75,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.4718801784004544
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.9998372395833334,0.80078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.937878159933471
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.9998372395833334,0.84765625,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9541696620739454
230,184,0.8,0.2,46,0.71875,0.9998372395833334,0.8984375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9742449739578314
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.9998372395833334,0.94921875,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9990847753792534
256,184,0.71875,0.28125,72,0.71875,0.9998372395833334,1.0,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,1.0
13,13,1.0,0.0,0,0.71875,0.994384765625,0.05078125,0.0,0.9583333333333334,openmax,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.71875,0.994384765625,0.05078125,0.0,0.9583333333333334,openmax,0.25,0,0.05078125,mild,0.0014111649478640788
26,24,0.9230769230769231,0.07692307692307693,2,0.71875,0.994384765625,0.1015625,0.0,0.9583333333333334,openmax,0.25,0,0.09375,mild,0.03866854322412258
39,37,0.9487179487179487,0.05128205128205128,2,0.71875,0.994384765625,0.15234375,0.0,0.9583333333333334,openmax,0.25,0,0.14453125,mild,0.07762676364679183
52,49,0.9423076923076923,0.057692307692307696,3,0.71875,0.994384765625,0.203125,0.0,0.9583333333333334,openmax,0.25,0,0.19140625,mild,0.10179570844169201
65,62,0.9538461538461539,0.046153846153846156,3,0.71875,0.994384765625,0.25390625,0.0,0.9583333333333334,openmax,0.25,0,0.2421875,mild,0.1224261873649873
77,74,0.961038961038961,0.03896103896103896,3,0.71875,0.994384765625,0.30078125,0.0,0.9583333333333334,openmax,0.25,0,0.2890625,mild,0.1449988861851971
90,86,0.9555555555555556,0.044444444444444446,4,0.71875,0.994384765625,0.3515625,0.0,0.9583333333333334,openmax,0.25,0,0.3359375,mild,0.16241160962028733
103,99,0.9611650485436893,0.038834951456310676,4,0.71875,0.994384765625,0.40234375,0.0,0.9583333333333334,openmax,0.25,0,0.38671875,mild,0.189862356388304
116,111,0.9568965517241379,0.04310344827586207,5,0.71875,0.994384765625,0.453125,0.0,0.9583333333333334,openmax,0.25,0,0.43359375,mild,0.20401526395703834
128,122,0.953125,0.046875,6,0.71875,0.994384765625,0.5,0.0,0.9583333333333334,openmax,0.25,0,0.4765625,mild,0.22296086968025408
141,135,0.9574468085106383,0.0425531914893617,6,0.71875,0.994384765625,0.55078125,0.0,0.9583333333333334,openmax,0.25,0,0.52734375,mild,0.24696898132461173
154,146,0.948051948051948,0.05194805194805195,8,0.71875,0.994384765625,0.6015625,0.0,0.9583333333333334,openmax,0.25,0,0.5703125,mild,0.2770341288218572
166,158,0.9518072289156626,0.04819277108433735,8,0.71875,0.994384765625,0.6484375,0.0,0.9583333333333334,openmax,0.25,0,0.6171875,mild,0.33267652684379023
179,170,0.9497206703910615,0.05027932960893855,9,0.71875,0.994384765625,0.69921875,0.0,0.9583333333333334,openmax,0.25,0,0.6640625,mild,0.3738817000654634
192,183,0.953125,0.046875,9,0.71875,0.994384765625,0.75,0.0,0.9583333333333334,openmax,0.25,0,0.71484375,mild,0.4077421138924712
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.994384765625,0.80078125,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.8902601034951594
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.994384765625,0.84765625,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.9270898366319607
230,184,0.8,0.2,46,0.71875,0.994384765625,0.8984375,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.9529413331125618
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.994384765625,0.94921875,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,0.9980382520703727
256,184,0.71875,0.28125,72,0.71875,0.994384765625,1.0,0.0,0.9583333333333334,openmax,0.25,0,0.71875,mild,1.0
13,6,0.46153846153846156,0.5384615384615384,7,0.71875,0.218994140625,0.05078125,1.0,0.9583333333333334,vim,0.25,0,0.0234375,mild,0.0
13,6,0.46153846153846156,0.5384615384615384,7,0.71875,0.218994140625,0.05078125,1.0,0.9583333333333334,vim,0.25,0,0.0234375,mild,0.000774932443164289
26,12,0.46153846153846156,0.5384615384615384,14,0.71875,0.218994140625,0.1015625,1.0,0.9583333333333334,vim,0.25,0,0.046875,mild,0.03306196816265583
39,19,0.48717948717948717,0.5128205128205128,20,0.71875,0.218994140625,0.15234375,1.0,0.9583333333333334,vim,0.25,0,0.07421875,mild,0.06997674331069002
52,28,0.5384615384615384,0.46153846153846156,24,0.71875,0.218994140625,0.203125,1.0,0.9583333333333334,vim,0.25,0,0.109375,mild,0.11060341447591782
64,33,0.515625,0.484375,31,0.71875,0.218994140625,0.25,1.0,0.9583333333333334,vim,0.25,0,0.12890625,mild,0.15651554614305496
77,41,0.5324675324675324,0.4675324675324675,36,0.71875,0.218994140625,0.30078125,1.0,0.9583333333333334,vim,0.25,0,0.16015625,mild,0.17849259823560717
90,45,0.5,0.5,45,0.71875,0.218994140625,0.3515625,1.0,0.9583333333333334,vim,0.25,0,0.17578125,mild,0.2368174456059933
103,55,0.5339805825242718,0.46601941747572817,48,0.71875,0.218994140625,0.40234375,1.0,0.9583333333333334,vim,0.25,0,0.21484375,mild,0.284061461687088
115,62,0.5391304347826087,0.4608695652173913,53,0.71875,0.218994140625,0.44921875,1.0,0.9583333333333334,vim,0.25,0,0.2421875,mild,0.3361819088459015
128,73,0.5703125,0.4296875,55,0.71875,0.218994140625,0.5,1.0,0.9583333333333334,vim,0.25,0,0.28515625,mild,0.38511861860752106
141,83,0.5886524822695035,0.41134751773049644,58,0.71875,0.218994140625,0.55078125,1.0,0.9583333333333334,vim,0.25,0,0.32421875,mild,0.43115417659282684
154,93,0.6038961038961039,0.3961038961038961,61,0.71875,0.218994140625,0.6015625,1.0,0.9583333333333334,vim,0.25,0,0.36328125,mild,0.5242963433265687
166,103,0.6204819277108434,0.3795180722891566,63,0.71875,0.218994140625,0.6484375,1.0,0.9583333333333334,vim,0.25,0,0.40234375,mild,0.5828457921743393
179,112,0.6256983240223464,0.3743016759776536,67,0.71875,0.218994140625,0.69921875,1.0,0.9583333333333334,vim,0.25,0,0.4375,mild,0.6603606641292574
192,123,0.640625,0.359375,69,0.71875,0.218994140625,0.75,1.0,0.9583333333333334,vim,0.25,0,0.48046875,mild,0.7126290649175644
205,133,0.6487804878048781,0.35121951219512193,72,0.71875,0.218994140625,0.80078125,1.0,0.9583333333333334,vim,0.25,0,0.51953125,mild,0.7712407112121582
217,145,0.6682027649769585,0.3317972350230415,72,0.71875,0.218994140625,0.84765625,1.0,0.9583333333333334,vim,0.25,0,0.56640625,mild,0.8162577599287035
230,158,0.6869565217391305,0.3130434782608696,72,0.71875,0.218994140625,0.8984375,1.0,0.9583333333333334,vim,0.25,0,0.6171875,mild,0.9098978936672211
243,171,0.7037037037037037,0.2962962962962963,72,0.71875,0.218994140625,0.94921875,1.0,0.9583333333333334,vim,0.25,0,0.66796875,mild,0.9975978583097459
256,184,0.71875,0.28125,72,0.71875,0.218994140625,1.0,1.0,0.9583333333333334,vim,0.25,0,0.71875,mild,1.0
1,1,1.0,0.0,0,0.71875,0.9930013020833334,0.00390625,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.00390625,mild,9.494153837681449e-06
13,13,1.0,0.0,0,0.71875,0.9930013020833334,0.05078125,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.05078125,mild,0.00015994463242373783
26,26,1.0,0.0,0,0.71875,0.9930013020833334,0.1015625,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.1015625,mild,0.0004584127376007852
39,39,1.0,0.0,0,0.71875,0.9930013020833334,0.15234375,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.15234375,mild,0.0007329517805856669
52,52,1.0,0.0,0,0.71875,0.9930013020833334,0.203125,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.203125,mild,0.0011732589528414869
64,64,1.0,0.0,0,0.71875,0.9930013020833334,0.25,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.25,mild,0.0014504436353157011
77,77,1.0,0.0,0,0.71875,0.9930013020833334,0.30078125,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.30078125,mild,0.0020512751060247194
90,90,1.0,0.0,0,0.71875,0.9930013020833334,0.3515625,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.3515625,mild,0.0030840292707450733
103,103,1.0,0.0,0,0.71875,0.9930013020833334,0.40234375,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.40234375,mild,0.004573730426584829
115,115,1.0,0.0,0,0.71875,0.9930013020833334,0.44921875,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.44921875,mild,0.007993252265264275
128,127,0.9921875,0.0078125,1,0.71875,0.9930013020833334,0.5,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.49609375,mild,0.012516505887364648
141,139,0.9858156028368794,0.014184397163120567,2,0.71875,0.9930013020833334,0.55078125,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.54296875,mild,0.03414059459749931
154,152,0.987012987012987,0.012987012987012988,2,0.71875,0.9930013020833334,0.6015625,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.59375,mild,0.05812227864994433
166,163,0.9819277108433735,0.018072289156626505,3,0.71875,0.9930013020833334,0.6484375,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.63671875,mild,0.10833939131030562
179,174,0.9720670391061452,0.027932960893854747,5,0.71875,0.9930013020833334,0.69921875,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.6796875,mild,0.2302263108101794
192,182,0.9479166666666666,0.052083333333333336,10,0.71875,0.9930013020833334,0.75,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.7109375,mild,0.6475616177726242
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.9930013020833334,0.80078125,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9339728875706953
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.9930013020833334,0.84765625,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9774718693008558
230,184,0.8,0.2,46,0.71875,0.9930013020833334,0.8984375,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9940295521880813
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.9930013020833334,0.94921875,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.998982332119359
256,184,0.71875,0.28125,72,0.71875,0.9930013020833334,1.0,0.020833333333333332,0.9583333333333334,one_vs_rest,0.25,0,0.71875,mild,0.9999850267127419
1,1,1.0,0.0,0,0.08984375,0.9548423213286061,0.00390625,0.2608695652173913,1.0,opensemcom,0.91,0,0.00390625,extreme,0.39182180166244507
13,10,0.7692307692307693,0.23076923076923078,3,0.08984375,0.9548423213286061,0.05078125,0.2608695652173913,1.0,opensemcom,0.91,0,0.0390625,extreme,0.4356643632054329
26,15,0.5769230769230769,0.4230769230769231,11,0.08984375,0.9548423213286061,0.1015625,0.2608695652173913,1.0,opensemcom,0.91,0,0.05859375,extreme,0.4604296386241913
39,19,0.48717948717948717,0.5128205128205128,20,0.08984375,0.9548423213286061,0.15234375,0.2608695652173913,1.0,opensemcom,0.91,0,0.07421875,extreme,0.48001332581043243
52,22,0.4230769230769231,0.5769230769230769,30,0.08984375,0.9548423213286061,0.203125,0.2608695652173913,1.0,opensemcom,0.91,0,0.0859375,extreme,0.4888302683830261
64,22,0.34375,0.65625,42,0.08984375,0.9548423213286061,0.25,0.2608695652173913,1.0,opensemcom,0.91,0,0.0859375,extreme,0.5046618282794952
77,23,0.2987012987012987,0.7012987012987013,54,0.08984375,0.9548423213286061,0.30078125,0.2608695652173913,1.0,opensemcom,0.91,0,0.08984375,extreme,0.5137695670127869
90,23,0.25555555555555554,0.7444444444444445,67,0.08984375,0.9548423213286061,0.3515625,0.2608695652173913,1.0,opensemcom,0.91,0,0.08984375,extreme,0.5229695737361908
103,23,0.22330097087378642,0.7766990291262136,80,0.08984375,0.9548423213286061,0.40234375,0.2608695652173913,1.0,opensemcom,0.91,0,0.08984375,extreme,0.5327814221382141
115,23,0.2,0.8,92,0.08984375,0.9548423213286061,0.44921875,0.2608695652173913,1.0,opensemcom,0.91,0,0.08984375,extreme,0.5427672415971756
128,23,0.1796875,0.8203125,105,0.08984375,0.9548423213286061,0.5,0.2608695652173913,1.0,opensemcom,0.91,0,0.08984375,extreme,0.5512214004993439
