cal_goodput,cal_goodput_per_resource,cal_openout,cal_openout_upper,cal_refine_rate,cal_resource_per_sample,method,q1,q2,qr,resource_budget,route,seed,target_openout,task,threshold
0.0,,0.0,0.0,,,opensemcom_receiver_only,,,,0.6,,0,0.01,deepsense-beam,0.0005894218924177866
0.0,,0.0,0.0,,,opensemcom_no_channel,,,,0.6,,0,0.01,deepsense-beam,0.0006556003286646965
0.0,0.0,0.0,0.0,0.0,0.1,opensemcom_progressive,9.9985067476549e-06,9.9985067476549e-06,9.9985067476549e-06,0.6,dino_core,0,0.01,deepsense-beam,
0.0,,0.0,0.0,,,dino_detector,,,,0.8,,0,0.01,deepsense-beam,5.154905647567032e-05
0.0,,0.0,0.0,,,ensemble_detector,,,,0.8,,0,0.01,deepsense-beam,8.836338187185766e-06
0.0,,0.0,0.0,,,deepjscc_pca,,,,0.8,,0,0.01,deepsense-beam,0.0011835795347757427
0.0,,0.0,0.0,,,witt_context_style,,,,0.8,,0,0.01,deepsense-beam,8.9985067476549e-06
0.0,,0.0,0.0,,,fixed_refine_all,,,,0.8,,0,0.01,deepsense-beam,8.9985067476549e-06
0.0,,0.0,0.0,,,opensemcom_receiver_only,,,,0.8,,0,0.01,deepsense-beam,0.0005894218924177866
0.0,,0.0,0.0,,,opensemcom_no_channel,,,,0.8,,0,0.01,deepsense-beam,0.0006556003286646965
0.0,0.0,0.0,0.0,0.0,0.1,opensemcom_progressive,9.9985067476549e-06,9.9985067476549e-06,9.9985067476549e-06,0.8,dino_core,0,0.01,deepsense-beam,
0.0,,0.0,0.0,,,dino_detector,,,,1.0,,0,0.01,deepsense-beam,5.154905647567032e-05
0.0,,0.0,0.0,,,ensemble_detector,,,,1.0,,0,0.01,deepsense-beam,8.836338187185766e-06
0.0,,0.0,0.0,,,deepjscc_pca,,,,1.0,,0,0.01,deepsense-beam,0.0011835795347757427
0.0,,0.0,0.0,,,witt_context_style,,,,1.0,,0,0.01,deepsense-beam,8.9985067476549e-06
0.0,,0.0,0.0,,,fixed_refine_all,,,,1.0,,0,0.01,deepsense-beam,8.9985067476549e-06
0.0,,0.0,0.0,,,opensemcom_receiver_only,,,,1.0,,0,0.01,deepsense-beam,0.0005894218924177866
0.0,,0.0,0.0,,,opensemcom_no_channel,,,,1.0,,0,0.01,deepsense-beam,0.0006556003286646965
0.0,0.0,0.0,0.0,0.0,0.1,opensemcom_progressive,9.9985067476549e-06,9.9985067476549e-06,9.9985067476549e-06,1.0,dino_core,0,0.01,deepsense-beam,
0.0,,0.0,0.0,,,dino_detector,,,,0.3,,0,0.02,deepsense-beam,5.154905647567032e-05
0.0,,0.0,0.0,,,ensemble_detector,,,,0.3,,0,0.02,deepsense-beam,8.836338187185766e-06
0.0,,0.0,0.0,,,deepjscc_pca,,,,0.3,,0,0.02,deepsense-beam,0.0011835795347757427
0.0,,0.0,0.0,,,witt_context_style,,,,0.3,,0,0.02,deepsense-beam,8.9985067476549e-06
