target_openout,severity,method,backbone,detector_control,seeds,semantic_goodput_mean,semantic_goodput_std,accepted_open_outage_mean,accepted_open_outage_std,coverage_mean,accepted_mean,accepted_known_accuracy_mean,known_id_accuracy_mean,auroc_mean,fpr95_mean
0.02,hard,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.24641927083333334,0.001491723859035104,0.014322916666666666,0.005966895436140416,0.25,256.0,0.9856770833333334,0.9986979166666666,0.9993489583333334,0.0
0.02,hard,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.24641927083333334,0.000563818622255494,0.015599667639429313,0.0038683136697453204,0.2503255208333333,256.3333333333333,0.9844003323605707,0.9986979166666666,0.9988505045572916,0.0013020833333333333
0.02,hard,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.24381510416666666,0.005638186222554939,0.011877540650406504,0.0002750334742709729,0.24674479166666666,252.66666666666666,0.9881224593495935,0.9921875,0.9997507731119791,0.0
0.02,medium,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.4255952380952381,0.002323287945832725,0.009523809523809525,0.005406924673938007,0.4296875,385.0,0.9904761904761905,0.9947916666666666,0.9998524983723959,0.0
0.02,medium,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.4267113095238095,0.0006443641397205782,0.006926406926406926,0.0014996110888042227,0.4296875,385.0,0.9930735930735931,1.0,0.9997100830078125,0.0008680555555555555
0.02,medium,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.42522321428571425,0.0011160714285714246,0.01038961038961039,0.002597402597402598,0.4296875,385.0,0.9896103896103896,0.9991319444444445,0.9994947645399305,0.0008680555555555555
0.02,medium,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.42522321428571425,0.0011160714285714246,0.01038961038961039,0.002597402597402598,0.4296875,385.0,0.9896103896103896,0.9991319444444445,0.9994947645399305,0.0008680555555555555
0.02,medium,opensemcom_harq_refine,dino+siglip2+openclip,semantic_harq_refine_no_fallback,3,0.42522321428571425,0.0011160714285714246,0.01038961038961039,0.002597402597402598,0.4296875,385.0,0.9896103896103896,0.9991319444444445,0.9994625515407987,0.0008680555555555555
0.02,medium,opensemcom_risk_head,dino+siglip2+openclip,learned_risk_head_only_no_fallback,3,0.4244791666666667,0.0017048272674686723,0.013830441737418481,0.0015193565555667655,0.4304315476190476,385.6666666666667,0.9861695582625815,0.9991319444444445,0.9991683959960938,0.001736111111111111
0.02,medium,siglip2_best_ood,SigLIP2,best_ood:one_vs_rest,3,0.4215029761904762,0.005505449623120801,0.012213074282039799,0.0015851663643218035,0.42671130952380953,382.3333333333333,0.9877869257179602,0.9921875,0.9997083875868055,0.0
0.02,mild,dino_one_vs_rest,DINOv3,one_vs_rest,3,0.5963541666666666,0.0023867581744561523,0.006076388888888888,0.003977930290760278,0.6,384.0,0.9939236111111112,0.9947916666666666,0.9999932183159722,0.0
0.02,mild,openclip_best_ood,OpenCLIP-DFN5B,best_ood:one_vs_rest,3,0.5994791666666667,0.0009021097956088031,0.011111111111111112,0.00970753563384662,0.6062500000000001,388.0,0.9888888888888889,1.0,0.9992913140190973,0.0008680555555555555
0.02,mild,opensemcom,dino+siglip2+openclip,learned_selective_risk+semantic_harq_refine_no_fallback,3,0.5973958333333333,0.0032526031241658163,0.009455128205128204,0.009012909417076194,0.603125,386.0,0.9905448717948718,0.9991319444444445,0.9995490180121528,0.0008680555555555555
0.02,mild,opensemcom_calibrated,dino+siglip2+openclip,mixed_open_calibration_no_fallback,3,0.5973958333333333,0.0032526031241658163,0.009455128205128204,0.009012909417076194,0.603125,386.0,0.9905448717948718,0.9991319444444445,0.9995490180121528,0.0008680555555555555
