accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
327,302,0.9235474006116208,0.0764525993883792,25,0.42857142857142855,0.9790242513020834,0.36495535714285715,0.19791666666666666,1.0,mahalanobis,0.5,0,0.33705357142857145,medium,openout<=0.10,0.3553754930340675
294,288,0.9795918367346939,0.02040816326530612,6,0.42857142857142855,0.9869893391927084,0.328125,0.11979166666666667,1.0,openmax,0.5,0,0.32142857142857145,medium,openout<=0.05,0.0956542247184258
343,327,0.9533527696793003,0.04664723032069971,16,0.42857142857142855,0.9869893391927084,0.3828125,0.11979166666666667,1.0,openmax,0.5,0,0.36495535714285715,medium,openout<=0.10,0.12316458687138732
0,0,0.0,0.0,0,0.42857142857142855,0.5409495035807291,0.0,0.7447916666666666,1.0,vim,0.5,0,0.0,medium,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.42857142857142855,0.5409495035807291,0.0,0.7447916666666666,1.0,vim,0.5,0,0.0,medium,openout<=0.10,-9.999999974752427e-07
398,384,0.964824120603015,0.035175879396984924,14,0.42857142857142855,0.999969482421875,0.44419642857142855,0.0,1.0,one_vs_rest,0.5,0,0.42857142857142855,medium,openout<=0.05,0.8691489951898196
409,384,0.9388753056234719,0.061124694376528114,25,0.42857142857142855,0.999969482421875,0.4564732142857143,0.0,1.0,one_vs_rest,0.5,0,0.42857142857142855,medium,openout<=0.10,0.9546232990973094
260,254,0.9769230769230769,0.023076923076923078,6,0.25,0.9986012776692709,0.25390625,0.00390625,1.0,opensemcom,0.75,0,0.248046875,hard,openout<=0.05,0.05260798022150998
274,255,0.9306569343065694,0.06934306569343066,19,0.25,0.9986012776692709,0.267578125,0.00390625,1.0,opensemcom,0.75,0,0.2490234375,hard,openout<=0.10,0.7224493193626385
216,208,0.9629629629629629,0.037037037037037035,8,0.25,0.9902140299479166,0.2109375,0.01953125,1.0,msp,0.75,0,0.203125,hard,openout<=0.05,0.0013429586433879657
272,249,0.9154411764705882,0.08455882352941177,23,0.25,0.9902140299479166,0.265625,0.01953125,1.0,msp,0.75,0,0.2431640625,hard,openout<=0.10,0.005260448759803136
202,194,0.9603960396039604,0.039603960396039604,8,0.25,0.9907023111979166,0.197265625,0.01953125,1.0,energy,0.75,0,0.189453125,hard,openout<=0.05,0.005773521715786958
282,251,0.8900709219858156,0.1099290780141844,31,0.25,0.9907023111979166,0.275390625,0.01953125,1.0,energy,0.75,0,0.2451171875,hard,openout<=0.10,0.0348968060921561
190,182,0.9578947368421052,0.042105263157894736,8,0.25,0.9831695556640625,0.185546875,0.109375,1.0,mahalanobis,0.75,0,0.177734375,hard,openout<=0.05,0.3144696479027981
241,216,0.8962655601659751,0.1037344398340249,25,0.25,0.9831695556640625,0.2353515625,0.109375,1.0,mahalanobis,0.75,0,0.2109375,hard,openout<=0.10,0.3553754930340675
232,210,0.9051724137931034,0.09482758620689655,22,0.25,0.9865519205729166,0.2265625,0.1171875,1.0,openmax,0.75,0,0.205078125,hard,openout<=0.05,0.0956542247184258
267,226,0.846441947565543,0.15355805243445692,41,0.25,0.9865519205729166,0.2607421875,0.1171875,1.0,openmax,0.75,0,0.220703125,hard,openout<=0.10,0.12316458687138732
0,0,0.0,0.0,0,0.25,0.5578206380208334,0.0,0.75390625,1.0,vim,0.75,0,0.0,hard,openout<=0.05,-9.999999974752427e-07
0,0,0.0,0.0,0,0.25,0.5578206380208334,0.0,0.75390625,1.0,vim,0.75,0,0.0,hard,openout<=0.10,-9.999999974752427e-07
270,256,0.9481481481481482,0.05185185185185185,14,0.25,0.9999847412109375,0.263671875,0.0,1.0,one_vs_rest,0.75,0,0.25,hard,openout<=0.05,0.8691489951898196
282,256,0.9078014184397163,0.09219858156028368,26,0.25,0.9999847412109375,0.275390625,0.0,1.0,one_vs_rest,0.75,0,0.25,hard,openout<=0.10,0.9546232990973094
105,92,0.8761904761904762,0.12380952380952381,13,0.08984375,0.9991952789699571,0.1025390625,0.0,1.0,opensemcom,0.91,0,0.08984375,extreme,openout<=0.05,0.05260798022150998
120,92,0.7666666666666667,0.23333333333333334,28,0.08984375,0.9991952789699571,0.1171875,0.0,1.0,opensemcom,0.91,0,0.08984375,extreme,openout<=0.10,0.7224493193626385
86,76,0.8837209302325582,0.11627906976744186,10,0.08984375,0.9930607389438328,0.083984375,0.010869565217391304,1.0,msp,0.91,0,0.07421875,extreme,openout<=0.05,0.0013429586433879657
124,91,0.7338709677419355,0.2661290322580645,33,0.08984375,0.9930607389438328,0.12109375,0.010869565217391304,1.0,msp,0.91,0,0.0888671875,extreme,openout<=0.10,0.005260448759803136
82,73,0.8902439024390244,0.10975609756097561,9,0.08984375,0.9930374136965852,0.080078125,0.010869565217391304,1.0,energy,0.91,0,0.0712890625,extreme,openout<=0.05,0.005773521715786958
132,91,0.6893939393939394,0.3106060606060606,41,0.08984375,0.9930374136965852,0.12890625,0.010869565217391304,1.0,energy,0.91,0,0.0888671875,extreme,openout<=0.10,0.0348968060921561
166,90,0.5421686746987951,0.4578313253012048,76,0.08984375,0.9826576786713939,0.162109375,0.15217391304347827,1.0,mahalanobis,0.91,0,0.087890625,extreme,openout<=0.05,0.3144696479027981
211,90,0.4265402843601896,0.5734597156398105,121,0.08984375,0.9826576786713939,0.2060546875,0.15217391304347827,1.0,mahalanobis,0.91,0,0.087890625,extreme,openout<=0.10,0.3553754930340675
147,83,0.564625850340136,0.43537414965986393,64,0.08984375,0.9871827766374324,0.1435546875,0.13043478260869565,1.0,openmax,0.91,0,0.0810546875,extreme,openout<=0.05,0.0956542247184258
