accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
39,39,1.0,0.0,0,0.71875,0.9999186197916666,0.15234375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.15234375,mild,0.24783005664386415
52,52,1.0,0.0,0,0.71875,0.9999186197916666,0.203125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.203125,mild,0.28516413864670687
64,64,1.0,0.0,0,0.71875,0.9999186197916666,0.25,0.0,0.9583333333333334,mahalanobis,0.25,0,0.25,mild,0.3024793510132854
77,77,1.0,0.0,0,0.71875,0.9999186197916666,0.30078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.30078125,mild,0.3168151775630205
90,89,0.9888888888888889,0.011111111111111112,1,0.71875,0.9999186197916666,0.3515625,0.0,0.9583333333333334,mahalanobis,0.25,0,0.34765625,mild,0.32758896897877854
103,101,0.9805825242718447,0.019417475728155338,2,0.71875,0.9999186197916666,0.40234375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.39453125,mild,0.3351613892596273
115,113,0.9826086956521739,0.017391304347826087,2,0.71875,0.9999186197916666,0.44921875,0.0,0.9583333333333334,mahalanobis,0.25,0,0.44140625,mild,0.3431899613534668
128,125,0.9765625,0.0234375,3,0.71875,0.9999186197916666,0.5,0.0,0.9583333333333334,mahalanobis,0.25,0,0.48828125,mild,0.3499448543380369
141,136,0.9645390070921985,0.03546099290780142,5,0.71875,0.9999186197916666,0.55078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.53125,mild,0.361443007161678
155,149,0.9612903225806452,0.03870967741935484,6,0.71875,0.9999186197916666,0.60546875,0.0,0.9583333333333334,mahalanobis,0.25,0,0.58203125,mild,0.3712234521111118
166,160,0.963855421686747,0.03614457831325301,6,0.71875,0.9999186197916666,0.6484375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.625,mild,0.3815769958521357
179,172,0.9608938547486033,0.03910614525139665,7,0.71875,0.9999186197916666,0.69921875,0.0,0.9583333333333334,mahalanobis,0.25,0,0.671875,mild,0.39996718881388327
192,184,0.9583333333333334,0.041666666666666664,8,0.71875,0.9999186197916666,0.75,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.4412614823527442
205,184,0.8975609756097561,0.1024390243902439,21,0.71875,0.9999186197916666,0.80078125,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9346566201696735
217,184,0.847926267281106,0.15207373271889402,33,0.71875,0.9999186197916666,0.84765625,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9516137111640903
230,184,0.8,0.2,46,0.71875,0.9999186197916666,0.8984375,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9722249282400335
243,184,0.757201646090535,0.24279835390946503,59,0.71875,0.9999186197916666,0.94921875,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,0.9992665932679575
256,184,0.71875,0.28125,72,0.71875,0.9999186197916666,1.0,0.0,0.9583333333333334,mahalanobis,0.25,0,0.71875,mild,1.0
13,13,1.0,0.0,0,0.71875,1.0,0.05078125,0.0,0.9583333333333334,openmax,0.25,0,0.05078125,mild,0.0
13,13,1.0,0.0,0,0.71875,1.0,0.05078125,0.0,0.9583333333333334,openmax,0.25,0,0.05078125,mild,0.00020117841708347376
