accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,coverage,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,target_openout,threshold
252,233,0.9246031746031746,0.07539682539682539,19,0.2470703125,0.9793599446614584,0.24609375,0.0390625,0.98828125,energy,0.75,2,0.2275390625,hard,openout<=0.05,0.013051774778466503
272,244,0.8970588235294118,0.10294117647058823,28,0.2470703125,0.9793599446614584,0.265625,0.0390625,0.98828125,energy,0.75,2,0.23828125,hard,openout<=0.10,0.026786691052020365
242,217,0.8966942148760331,0.10330578512396695,25,0.2470703125,0.9802398681640625,0.236328125,0.12890625,0.98828125,mahalanobis,0.75,2,0.2119140625,hard,openout<=0.05,0.377017038779076
283,229,0.8091872791519434,0.19081272084805653,54,0.2470703125,0.9802398681640625,0.2763671875,0.12890625,0.98828125,mahalanobis,0.75,2,0.2236328125,hard,openout<=0.10,0.40629210206523664
141,133,0.9432624113475178,0.05673758865248227,8,0.2470703125,0.9679133097330729,0.1376953125,0.1953125,0.98828125,openmax,0.75,2,0.1298828125,hard,openout<=0.05,0.14549886272814233
238,199,0.8361344537815126,0.1638655462184874,39,0.2470703125,0.9679133097330729,0.232421875,0.1953125,0.98828125,openmax,0.75,2,0.1943359375,hard,openout<=0.10,0.2610734462356864
63,48,0.7619047619047619,0.23809523809523808,15,0.2470703125,0.5054601033528646,0.0615234375,0.78125,0.98828125,vim,0.75,2,0.046875,hard,openout<=0.05,0.03604270532727243
89,56,0.6292134831460674,0.3707865168539326,33,0.2470703125,0.5054601033528646,0.0869140625,0.78125,0.98828125,vim,0.75,2,0.0546875,hard,openout<=0.10,0.13848035931587221
247,235,0.951417004048583,0.048582995951417005,12,0.2470703125,0.9870503743489584,0.2412109375,0.03515625,0.98828125,one_vs_rest,0.75,2,0.2294921875,hard,openout<=0.05,0.03291774528233991
281,244,0.8683274021352313,0.13167259786476868,37,0.2470703125,0.9870503743489584,0.2744140625,0.03515625,0.98828125,one_vs_rest,0.75,2,0.23828125,hard,openout<=0.10,0.3677954379708552
110,87,0.7909090909090909,0.20909090909090908,23,0.0888671875,0.989054627729054,0.107421875,0.010869565217391304,0.9891304347826086,opensemcom,0.91,2,0.0849609375,extreme,openout<=0.05,0.005264330906793506
132,90,0.6818181818181818,0.3181818181818182,42,0.0888671875,0.989054627729054,0.12890625,0.010869565217391304,0.9891304347826086,opensemcom,0.91,2,0.087890625,extreme,openout<=0.10,0.41244264841079664
110,84,0.7636363636363637,0.23636363636363636,26,0.0888671875,0.977362847546184,0.107421875,0.06521739130434782,0.9891304347826086,msp,0.91,2,0.08203125,extreme,openout<=0.05,0.0031293878305852976
125,86,0.688,0.312,39,0.0888671875,0.977362847546184,0.1220703125,0.06521739130434782,0.9891304347826086,msp,0.91,2,0.083984375,extreme,openout<=0.10,0.007406513331650772
110,83,0.7545454545454545,0.24545454545454545,27,0.0888671875,0.9799986004851652,0.107421875,0.06521739130434782,0.9891304347826086,energy,0.91,2,0.0810546875,extreme,openout<=0.05,0.013051774778466503
121,86,0.7107438016528925,0.2892561983471074,35,0.0888671875,0.9799986004851652,0.1181640625,0.06521739130434782,0.9891304347826086,energy,0.91,2,0.083984375,extreme,openout<=0.10,0.026786691052020365
181,84,0.46408839779005523,0.5359116022099447,97,0.0888671875,0.9771529203209554,0.1767578125,0.14130434782608695,0.9891304347826086,mahalanobis,0.91,2,0.08203125,extreme,openout<=0.05,0.377017038779076
232,88,0.3793103448275862,0.6206896551724138,144,0.0888671875,0.9771529203209554,0.2265625,0.14130434782608695,0.9891304347826086,mahalanobis,0.91,2,0.0859375,extreme,openout<=0.10,0.40629210206523664
121,69,0.5702479338842975,0.4297520661157025,52,0.0888671875,0.9641665889158425,0.1181640625,0.2391304347826087,0.9891304347826086,openmax,0.91,2,0.0673828125,extreme,openout<=0.05,0.14549886272814233
312,89,0.28525641025641024,0.7147435897435898,223,0.0888671875,0.9641665889158425,0.3046875,0.2391304347826087,0.9891304347826086,openmax,0.91,2,0.0869140625,extreme,openout<=0.10,0.2610734462356864
61,4,0.06557377049180328,0.9344262295081968,57,0.0888671875,0.5361424706101885,0.0595703125,1.0,0.9891304347826086,vim,0.91,2,0.00390625,extreme,openout<=0.05,0.03604270532727243
98,4,0.04081632653061224,0.9591836734693877,94,0.0888671875,0.5361424706101885,0.095703125,1.0,0.9891304347826086,vim,0.91,2,0.00390625,extreme,openout<=0.10,0.13848035931587221
105,82,0.780952380952381,0.21904761904761905,23,0.0888671875,0.9846753125583131,0.1025390625,0.06521739130434782,0.9891304347826086,one_vs_rest,0.91,2,0.080078125,extreme,openout<=0.05,0.03291774528233991
141,86,0.6099290780141844,0.3900709219858156,55,0.0888671875,0.9846753125583131,0.1376953125,0.06521739130434782,0.9891304347826086,one_vs_rest,0.91,2,0.083984375,extreme,openout<=0.10,0.3677954379708552
