accepted,accepted_correct,accepted_known_accuracy,accepted_open_outage,accepted_unsafe,accuracy,auroc,backbone,coverage,detector_control,fpr95,known_id_accuracy,method,open_fraction,seed,semantic_goodput,severity,threshold
338,255,0.7544378698224852,0.2455621301775148,83,0.2490234375,0.9996795654296875,SigLIP2,0.330078125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9899939919660727
348,255,0.7327586206896551,0.2672413793103448,93,0.2490234375,0.9996795654296875,SigLIP2,0.33984375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9917563860967503
359,255,0.7103064066852368,0.28969359331476324,104,0.2490234375,0.9996795654296875,SigLIP2,0.3505859375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9931659922616635
369,255,0.6910569105691057,0.3089430894308943,114,0.2490234375,0.9996795654296875,SigLIP2,0.3603515625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9944424106773022
379,255,0.6728232189973615,0.32717678100263853,124,0.2490234375,0.9996795654296875,SigLIP2,0.3701171875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9958923607573887
389,255,0.6555269922879178,0.3444730077120823,134,0.2490234375,0.9996795654296875,SigLIP2,0.3798828125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9966523979542397
399,255,0.6390977443609023,0.3609022556390977,144,0.2490234375,0.9996795654296875,SigLIP2,0.3896484375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9977671671196662
410,255,0.6219512195121951,0.3780487804878049,155,0.2490234375,0.9996795654296875,SigLIP2,0.400390625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9981448087491336
420,255,0.6071428571428571,0.39285714285714285,165,0.2490234375,0.9996795654296875,SigLIP2,0.41015625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9985000662859752
430,255,0.5930232558139535,0.4069767441860465,175,0.2490234375,0.9996795654296875,SigLIP2,0.419921875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9988570887181566
440,255,0.5795454545454546,0.42045454545454547,185,0.2490234375,0.9996795654296875,SigLIP2,0.4296875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9990355949547419
451,255,0.565410199556541,0.43458980044345896,196,0.2490234375,0.9996795654296875,SigLIP2,0.4404296875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9991983734963035
461,255,0.5531453362255966,0.44685466377440347,206,0.2490234375,0.9996795654296875,SigLIP2,0.4501953125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9992797922187706
471,255,0.5414012738853503,0.4585987261146497,216,0.2490234375,0.9996795654296875,SigLIP2,0.4599609375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9993576472144647
481,255,0.5301455301455301,0.4698544698544699,226,0.2490234375,0.9996795654296875,SigLIP2,0.4697265625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9994443342769013
492,255,0.5182926829268293,0.4817073170731707,237,0.2490234375,0.9996795654296875,SigLIP2,0.48046875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9995483694157387
502,255,0.5079681274900398,0.49203187250996017,247,0.2490234375,0.9996795654296875,SigLIP2,0.490234375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9996073760596387
512,255,0.498046875,0.501953125,257,0.2490234375,0.9996795654296875,SigLIP2,0.5,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.999658594307937
522,255,0.4885057471264368,0.5114942528735632,267,0.2490234375,0.9996795654296875,SigLIP2,0.509765625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9997052329986109
532,255,0.4793233082706767,0.5206766917293233,277,0.2490234375,0.9996795654296875,SigLIP2,0.51953125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9997426246570088
543,255,0.4696132596685083,0.5303867403314917,288,0.2490234375,0.9996795654296875,SigLIP2,0.5302734375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9997878556713141
553,255,0.46112115732368897,0.538878842676311,298,0.2490234375,0.9996795654296875,SigLIP2,0.5400390625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9998173865492184
563,255,0.45293072824156305,0.5470692717584369,308,0.2490234375,0.9996795654296875,SigLIP2,0.5498046875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9998397758773627
573,255,0.44502617801047123,0.5549738219895288,318,0.2490234375,0.9996795654296875,SigLIP2,0.5595703125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9998543657772686
584,255,0.4366438356164384,0.5633561643835616,329,0.2490234375,0.9996795654296875,SigLIP2,0.5703125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9998680068111155
594,255,0.4292929292929293,0.5707070707070707,339,0.2490234375,0.9996795654296875,SigLIP2,0.580078125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9998814653104845
604,255,0.42218543046357615,0.5778145695364238,349,0.2490234375,0.9996795654296875,SigLIP2,0.58984375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9998947920359269
614,255,0.4153094462540717,0.5846905537459284,359,0.2490234375,0.9996795654296875,SigLIP2,0.599609375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999133602995598
625,255,0.408,0.592,370,0.2490234375,0.9996795654296875,SigLIP2,0.6103515625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999315326601533
635,255,0.4015748031496063,0.5984251968503937,380,0.2490234375,0.9996795654296875,SigLIP2,0.6201171875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999423622070034
645,255,0.3953488372093023,0.6046511627906976,390,0.2490234375,0.9996795654296875,SigLIP2,0.6298828125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999476684940654
655,255,0.3893129770992366,0.6106870229007634,400,0.2490234375,0.9996795654296875,SigLIP2,0.6396484375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.999952482039087
665,255,0.38345864661654133,0.6165413533834586,410,0.2490234375,0.9996795654296875,SigLIP2,0.6494140625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999577846730994
676,255,0.3772189349112426,0.6227810650887574,421,0.2490234375,0.9996795654296875,SigLIP2,0.66015625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999635645848921
686,255,0.3717201166180758,0.6282798833819242,431,0.2490234375,0.9996795654296875,SigLIP2,0.669921875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999691397715882
696,255,0.36637931034482757,0.6336206896551724,441,0.2490234375,0.9996795654296875,SigLIP2,0.6796875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999709339974169
706,255,0.3611898016997167,0.6388101983002833,451,0.2490234375,0.9996795654296875,SigLIP2,0.689453125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999753830167964
717,255,0.35564853556485354,0.6443514644351465,462,0.2490234375,0.9996795654296875,SigLIP2,0.7001953125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999771479375255
727,255,0.35075653370013754,0.6492434662998624,472,0.2490234375,0.9996795654296875,SigLIP2,0.7099609375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999790798709086
737,255,0.34599728629579374,0.6540027137042063,482,0.2490234375,0.9996795654296875,SigLIP2,0.7197265625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999809795034615
747,255,0.3413654618473896,0.6586345381526104,492,0.2490234375,0.9996795654296875,SigLIP2,0.7294921875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999835735689478
758,255,0.33641160949868076,0.6635883905013192,503,0.2490234375,0.9996795654296875,SigLIP2,0.740234375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.999985511170891
768,255,0.33203125,0.66796875,513,0.2490234375,0.9996795654296875,SigLIP2,0.75,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999877279768608
778,255,0.3277634961439589,0.6722365038560412,523,0.2490234375,0.9996795654296875,SigLIP2,0.759765625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999894706536726
788,255,0.3236040609137056,0.6763959390862944,533,0.2490234375,0.9996795654296875,SigLIP2,0.76953125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999906382625764
798,255,0.31954887218045114,0.6804511278195489,543,0.2490234375,0.9996795654296875,SigLIP2,0.779296875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999919134556141
809,255,0.315203955500618,0.6847960444993819,554,0.2490234375,0.9996795654296875,SigLIP2,0.7900390625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999927840018156
819,255,0.31135531135531136,0.6886446886446886,564,0.2490234375,0.9996795654296875,SigLIP2,0.7998046875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999935908145654
829,255,0.30759951749095293,0.6924004825090471,574,0.2490234375,0.9996795654296875,SigLIP2,0.8095703125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999940529409914
839,255,0.3039332538736591,0.6960667461263409,584,0.2490234375,0.9996795654296875,SigLIP2,0.8193359375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999947827261689
850,255,0.3,0.7,595,0.2490234375,0.9996795654296875,SigLIP2,0.830078125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.999995548511452
860,255,0.29651162790697677,0.7034883720930233,605,0.2490234375,0.9996795654296875,SigLIP2,0.83984375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999961473257811
870,255,0.29310344827586204,0.7068965517241379,615,0.2490234375,0.9996795654296875,SigLIP2,0.849609375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999971384338269
880,255,0.2897727272727273,0.7102272727272727,625,0.2490234375,0.9996795654296875,SigLIP2,0.859375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999976932236874
891,255,0.28619528619528617,0.7138047138047138,636,0.2490234375,0.9996795654296875,SigLIP2,0.8701171875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999980483186304
901,255,0.2830188679245283,0.7169811320754716,646,0.2490234375,0.9996795654296875,SigLIP2,0.8798828125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999985318750542
911,255,0.27991218441273324,0.7200878155872668,656,0.2490234375,0.9996795654296875,SigLIP2,0.8896484375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999988684822636
921,255,0.2768729641693811,0.7231270358306189,666,0.2490234375,0.9996795654296875,SigLIP2,0.8994140625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999990551997149
931,255,0.2738990332975295,0.7261009667024705,676,0.2490234375,0.9996795654296875,SigLIP2,0.9091796875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999993346470986
942,255,0.27070063694267515,0.7292993630573248,687,0.2490234375,0.9996795654296875,SigLIP2,0.919921875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999994961088495
952,255,0.26785714285714285,0.7321428571428571,697,0.2490234375,0.9996795654296875,SigLIP2,0.9296875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999995886766262
962,255,0.26507276507276506,0.7349272349272349,707,0.2490234375,0.9996795654296875,SigLIP2,0.939453125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999996722696589
972,255,0.2623456790123457,0.7376543209876543,717,0.2490234375,0.9996795654296875,SigLIP2,0.94921875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999997786335512
983,255,0.25940996948118006,0.7405900305188199,728,0.2490234375,0.9996795654296875,SigLIP2,0.9599609375,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999998434080755
993,255,0.256797583081571,0.743202416918429,738,0.2490234375,0.9996795654296875,SigLIP2,0.9697265625,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999998994547016
1003,255,0.2542372881355932,0.7457627118644068,748,0.2490234375,0.9996795654296875,SigLIP2,0.9794921875,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999999568202312
1013,255,0.25172754195459035,0.7482724580454096,758,0.2490234375,0.9996795654296875,SigLIP2,0.9892578125,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999999898224063
1024,255,0.2490234375,0.7509765625,769,0.2490234375,0.9996795654296875,SigLIP2,1.0,best_ood:one_vs_rest,0.0,0.99609375,siglip2_best_ood,0.75,0,0.2490234375,hard,0.9999999999864528
1,1,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.0009765625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.0009765625,hard,2.931107876292109e-07
11,11,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.0107421875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.0107421875,hard,2.374926078027312e-06
21,21,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.0205078125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.0205078125,hard,7.201528688350636e-06
31,31,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.0302734375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.0302734375,hard,1.3540241472246521e-05
41,41,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.0400390625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.0400390625,hard,1.8026038479695047e-05
52,52,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.05078125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.05078125,hard,2.4124553090730694e-05
62,62,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.060546875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.060546875,hard,3.7642729220357e-05
72,72,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.0703125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.0703125,hard,5.08620177431016e-05
82,82,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.080078125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.080078125,hard,6.181393977971863e-05
93,93,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.0908203125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.0908203125,hard,7.655176831200971e-05
104,104,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.1015625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.1015625,hard,0.00010983344780943851
113,113,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.1103515625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.1103515625,hard,0.000133050713529994
123,123,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.1201171875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.1201171875,hard,0.00015700233322970736
133,133,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.1298828125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.1298828125,hard,0.0001908151560297734
144,144,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.140625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.140625,hard,0.00022919342126326387
154,154,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.150390625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.150390625,hard,0.0002985934839686726
164,164,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.16015625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.16015625,hard,0.00044409465202751273
174,174,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.169921875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.169921875,hard,0.0006254342165033082
186,186,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.181640625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.181640625,hard,0.0007826914526643285
195,195,1.0,0.0,0,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.1904296875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.1904296875,hard,0.0010395427983096108
205,204,0.9951219512195122,0.004878048780487805,1,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2001953125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.19921875,hard,0.0013748754644378647
215,214,0.9953488372093023,0.004651162790697674,1,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2099609375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.208984375,hard,0.0018858888375898634
226,225,0.995575221238938,0.004424778761061947,1,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.220703125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.2197265625,hard,0.002492806022713488
236,235,0.9957627118644068,0.00423728813559322,1,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.23046875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.2294921875,hard,0.0030916383732466396
247,246,0.9959514170040485,0.004048582995951417,1,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2412109375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.240234375,hard,0.008663468609853456
257,255,0.9922178988326849,0.007782101167315175,2,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2509765625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.2490234375,hard,0.051255569853943785
266,256,0.9624060150375939,0.03759398496240601,10,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.259765625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.7127040098464259
277,256,0.924187725631769,0.07581227436823104,21,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2705078125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.8416368660906964
287,256,0.89198606271777,0.10801393728222997,31,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2802734375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.957205517036399
297,256,0.8619528619528619,0.13804713804713806,41,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2900390625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9756223836951559
307,256,0.8338762214983714,0.16612377850162866,51,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.2998046875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9884925409418139
318,256,0.8050314465408805,0.1949685534591195,62,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.310546875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9936771176538597
328,256,0.7804878048780488,0.21951219512195122,72,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.3203125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9949951322633747
338,256,0.757396449704142,0.24260355029585798,82,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.330078125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9965564417206939
348,256,0.735632183908046,0.26436781609195403,92,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.33984375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9972459611750205
359,256,0.713091922005571,0.28690807799442897,103,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.3505859375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9977324916378093
369,256,0.6937669376693767,0.3062330623306233,113,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.3603515625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9981632376552516
379,256,0.6754617414248021,0.3245382585751979,123,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.3701171875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9985756104289658
389,256,0.6580976863753213,0.34190231362467866,133,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.3798828125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9988335509212237
399,256,0.6416040100250626,0.3583959899749373,143,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.3896484375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9990629015430973
410,256,0.624390243902439,0.375609756097561,154,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.400390625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9991485751392265
420,256,0.6095238095238096,0.3904761904761905,164,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.41015625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9992768991691267
430,256,0.5953488372093023,0.4046511627906977,174,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.419921875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9993911011579012
440,256,0.5818181818181818,0.41818181818181815,184,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.4296875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9994701933064254
451,256,0.5676274944567627,0.43237250554323725,195,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.4404296875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9995288606084312
461,256,0.5553145336225597,0.44468546637744033,205,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.4501953125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9996193211435667
471,256,0.5435244161358811,0.4564755838641189,215,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.4599609375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9996715554732025
481,256,0.5322245322245323,0.4677754677754678,225,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.4697265625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9997112081635806
492,256,0.5203252032520326,0.4796747967479675,236,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.48046875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9997598503613628
502,256,0.5099601593625498,0.4900398406374502,246,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.490234375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9997904556642779
512,256,0.5,0.5,256,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.5,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9998176255379819
522,256,0.4904214559386973,0.5095785440613027,266,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.509765625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9998489015786447
532,256,0.48120300751879697,0.518796992481203,276,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.51953125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9998698453332936
543,256,0.4714548802946593,0.5285451197053407,287,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.5302734375,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9998992361297881
553,256,0.4629294755877034,0.5370705244122965,297,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.5400390625,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9999128502628029
563,256,0.4547069271758437,0.5452930728241563,307,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.5498046875,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9999267497688433
573,256,0.4467713787085515,0.5532286212914486,317,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.5595703125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9999335442402314
584,256,0.4383561643835616,0.5616438356164384,328,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.5703125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9999376588163016
594,256,0.43097643097643096,0.569023569023569,338,0.25,0.9996897379557291,OpenCLIP-DFN5B,0.580078125,best_ood:one_vs_rest,0.0,1.0,openclip_best_ood,0.75,0,0.25,hard,0.9999402814881962
