row_type,task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,latency_per_sample_mean,latency_per_sample_std,latency_per_sample_ci95,goodput_per_latency_mean,goodput_per_latency_std,goodput_per_latency_ci95,retransmission_rate_mean,retransmission_rate_std,retransmission_rate_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
ablation,full-open-hard,0.05,0.45,opensemcom_receiver_only,5,0.22578125,0.004443091080498955,0.0038945410449977126,0.006879974668451254,0.004953740017326133,0.004342144573268069,0.22734375,0.004222997716882745,0.0037016207058002816,0.9931200253315489,0.00495374001732615,0.004342144573268085,232.8,4.324349662087931,3.7904596027394883,0.350078125,0.004645297488571012,0.004071782776380303,0.644905867598885,0.00490261633608415,0.004297332690873365,0.381875,0.0033783981735062,0.0029612965646402287,0.5912012685751187,0.006691375535887818,0.005865249259999903,0.0,0.0,0.0,0.0,0.0,0.0,0.77265625,0.004222997716882745,0.0037016207058002816,0.249609375,0.0005348853100636387,0.00046884764607959265,0.9986518854922138,0.0008477102477465078,0.0007430507937602766,0.000784313725490196,0.001753778805882188,0.0015372549019607843
OpenSemCom,full-open-hard,0.05,0.6,opensemcom_progressive,5,0.2416015625,0.0016341016143243663,0.0014323532183743994,0.014267651000917664,0.009448374856202046,0.008281865714504089,0.2451171875,0.0029296875,0.0025679843179099147,0.9857323489990824,0.009448374856202047,0.00828186571450409,251.0,3.0,2.6296159415397526,0.32060546875,0.0026367187499999937,0.0023111858861189177,0.753599793694244,0.005142699017232516,0.004507774439418482,0.39609375,0.002343749999999987,0.0020543874543279203,0.6099659368415178,0.0034893607766856884,0.00305855957471874,0.0,0.0,0.0,0.0,0.0,0.0,0.7548828125,0.0029296875,0.0025679843179099147,0.389453125,0.3123728684272105,0.27380689150689747,0.998628330288027,0.0008753577540172166,0.0007672849015047021,0.0015717153002933457,0.002152166732271733,0.0018864573160110886
best_comparison,full-open-hard,0.05,0.6,fixed_refine_all,5,0.2234375,0.00566911143503906,0.0049691952679813385,0.007752155541656605,0.005632657431701991,0.004937241925211972,0.2251953125,0.006160863396713869,0.005400234867215846,0.9922478444583434,0.005632657431701977,0.004937241925211959,230.6,6.308724118235002,5.529840504029027,0.43779296875,0.009241295095070818,0.008100352300823782,0.5103400431243509,0.003238078326112014,0.0028383007954328365,0.38015625000000003,0.00492869071737111,0.00432018789377269,0.5876792004912101,0.007605676923666048,0.006666669761557754,0.0,0.0,0.0,0.0,0.0,0.0,0.7748046875,0.006160863396713869,0.005400234867215846,0.9802734375,0.0025277693565517157,0.002215687532174691,0.9985953568580024,0.0011540756043929247,0.0010115918690179197,0.0007905138339920949,0.001767642669960308,0.001549407114624506
ablation,full-open-hard,0.05,0.6,opensemcom_no_channel,5,0.2244140625,0.00405008620182182,0.0035500570803069487,0.006882928671514089,0.004893621143353085,0.004289448056805755,0.2259765625,0.004399953252370629,0.003856729071487829,0.9931170713284858,0.004893621143353095,0.004289448056805763,231.4,4.505552130427524,3.9492905692035367,0.34857421874999994,0.004839948577607677,0.0042424019786365995,0.6437802650902211,0.0036612772193991916,0.0032092509808428174,0.38078124999999996,0.0035199626018964907,0.0030853832571902523,0.5893159062099584,0.005494455164714321,0.004816102297069401,0.0,0.0,0.0,0.0,0.0,0.0,0.7740234375,0.004399953252370629,0.003856729071487829,0.2498046875,0.00043673202685542766,0.00038281249999999996,0.9985663956860733,0.0008415409001281525,0.0007376431221449008,0.001568627450980392,0.003507557611764376,0.0030745098039215686
ablation,full-open-hard,0.05,0.6,opensemcom_receiver_only,5,0.22578125,0.004443091080498955,0.0038945410449977126,0.006879974668451254,0.004953740017326133,0.004342144573268069,0.22734375,0.004222997716882745,0.0037016207058002816,0.9931200253315489,0.00495374001732615,0.004342144573268085,232.8,4.324349662087931,3.7904596027394883,0.350078125,0.004645297488571012,0.004071782776380303,0.644905867598885,0.00490261633608415,0.004297332690873365,0.381875,0.0033783981735062,0.0029612965646402287,0.5912012685751187,0.006691375535887818,0.005865249259999903,0.0,0.0,0.0,0.0,0.0,0.0,0.77265625,0.004222997716882745,0.0037016207058002816,0.249609375,0.0005348853100636387,0.00046884764607959265,0.9986518854922138,0.0008477102477465078,0.0007430507937602766,0.000784313725490196,0.001753778805882188,0.0015372549019607843
OpenSemCom,full-open-hard,0.05,0.8,opensemcom_progressive,5,0.2416015625,0.0016341016143243663,0.0014323532183743994,0.014267651000917664,0.009448374856202046,0.008281865714504089,0.2451171875,0.0029296875,0.0025679843179099147,0.9857323489990824,0.009448374856202047,0.00828186571450409,251.0,3.0,2.6296159415397526,0.32060546875,0.0026367187499999937,0.0023111858861189177,0.753599793694244,0.005142699017232516,0.004507774439418482,0.39609375,0.002343749999999987,0.0020543874543279203,0.6099659368415178,0.0034893607766856884,0.00305855957471874,0.0,0.0,0.0,0.0,0.0,0.0,0.7548828125,0.0029296875,0.0025679843179099147,0.389453125,0.3123728684272105,0.27380689150689747,0.998628330288027,0.0008753577540172166,0.0007672849015047021,0.0015717153002933457,0.002152166732271733,0.0018864573160110886
best_comparison,full-open-hard,0.05,0.8,fixed_refine_all,5,0.2234375,0.00566911143503906,0.0049691952679813385,0.007752155541656605,0.005632657431701991,0.004937241925211972,0.2251953125,0.006160863396713869,0.005400234867215846,0.9922478444583434,0.005632657431701977,0.004937241925211959,230.6,6.308724118235002,5.529840504029027,0.43779296875,0.009241295095070818,0.008100352300823782,0.5103400431243509,0.003238078326112014,0.0028383007954328365,0.38015625000000003,0.00492869071737111,0.00432018789377269,0.5876792004912101,0.007605676923666048,0.006666669761557754,0.0,0.0,0.0,0.0,0.0,0.0,0.7748046875,0.006160863396713869,0.005400234867215846,0.9802734375,0.0025277693565517157,0.002215687532174691,0.9985953568580024,0.0011540756043929247,0.0010115918690179197,0.0007905138339920949,0.001767642669960308,0.001549407114624506
ablation,full-open-hard,0.05,0.8,opensemcom_no_channel,5,0.2244140625,0.00405008620182182,0.0035500570803069487,0.006882928671514089,0.004893621143353085,0.004289448056805755,0.2259765625,0.004399953252370629,0.003856729071487829,0.9931170713284858,0.004893621143353095,0.004289448056805763,231.4,4.505552130427524,3.9492905692035367,0.34857421874999994,0.004839948577607677,0.0042424019786365995,0.6437802650902211,0.0036612772193991916,0.0032092509808428174,0.38078124999999996,0.0035199626018964907,0.0030853832571902523,0.5893159062099584,0.005494455164714321,0.004816102297069401,0.0,0.0,0.0,0.0,0.0,0.0,0.7740234375,0.004399953252370629,0.003856729071487829,0.2498046875,0.00043673202685542766,0.00038281249999999996,0.9985663956860733,0.0008415409001281525,0.0007376431221449008,0.001568627450980392,0.003507557611764376,0.0030745098039215686
ablation,full-open-hard,0.05,0.8,opensemcom_receiver_only,5,0.22578125,0.004443091080498955,0.0038945410449977126,0.006879974668451254,0.004953740017326133,0.004342144573268069,0.22734375,0.004222997716882745,0.0037016207058002816,0.9931200253315489,0.00495374001732615,0.004342144573268085,232.8,4.324349662087931,3.7904596027394883,0.350078125,0.004645297488571012,0.004071782776380303,0.644905867598885,0.00490261633608415,0.004297332690873365,0.381875,0.0033783981735062,0.0029612965646402287,0.5912012685751187,0.006691375535887818,0.005865249259999903,0.0,0.0,0.0,0.0,0.0,0.0,0.77265625,0.004222997716882745,0.0037016207058002816,0.249609375,0.0005348853100636387,0.00046884764607959265,0.9986518854922138,0.0008477102477465078,0.0007430507937602766,0.000784313725490196,0.001753778805882188,0.0015372549019607843
OpenSemCom,full-open-hard,0.05,1.0,opensemcom_progressive,5,0.2416015625,0.0016341016143243663,0.0014323532183743994,0.014267651000917664,0.009448374856202046,0.008281865714504089,0.2451171875,0.0029296875,0.0025679843179099147,0.9857323489990824,0.009448374856202047,0.00828186571450409,251.0,3.0,2.6296159415397526,0.32060546875,0.0026367187499999937,0.0023111858861189177,0.753599793694244,0.005142699017232516,0.004507774439418482,0.39609375,0.002343749999999987,0.0020543874543279203,0.6099659368415178,0.0034893607766856884,0.00305855957471874,0.0,0.0,0.0,0.0,0.0,0.0,0.7548828125,0.0029296875,0.0025679843179099147,0.389453125,0.3123728684272105,0.27380689150689747,0.998628330288027,0.0008753577540172166,0.0007672849015047021,0.0015717153002933457,0.002152166732271733,0.0018864573160110886
best_comparison,full-open-hard,0.05,1.0,fixed_refine_all,5,0.2234375,0.00566911143503906,0.0049691952679813385,0.007752155541656605,0.005632657431701991,0.004937241925211972,0.2251953125,0.006160863396713869,0.005400234867215846,0.9922478444583434,0.005632657431701977,0.004937241925211959,230.6,6.308724118235002,5.529840504029027,0.43779296875,0.009241295095070818,0.008100352300823782,0.5103400431243509,0.003238078326112014,0.0028383007954328365,0.38015625000000003,0.00492869071737111,0.00432018789377269,0.5876792004912101,0.007605676923666048,0.006666669761557754,0.0,0.0,0.0,0.0,0.0,0.0,0.7748046875,0.006160863396713869,0.005400234867215846,0.9802734375,0.0025277693565517157,0.002215687532174691,0.9985953568580024,0.0011540756043929247,0.0010115918690179197,0.0007905138339920949,0.001767642669960308,0.001549407114624506
ablation,full-open-hard,0.05,1.0,opensemcom_no_channel,5,0.2244140625,0.00405008620182182,0.0035500570803069487,0.006882928671514089,0.004893621143353085,0.004289448056805755,0.2259765625,0.004399953252370629,0.003856729071487829,0.9931170713284858,0.004893621143353095,0.004289448056805763,231.4,4.505552130427524,3.9492905692035367,0.34857421874999994,0.004839948577607677,0.0042424019786365995,0.6437802650902211,0.0036612772193991916,0.0032092509808428174,0.38078124999999996,0.0035199626018964907,0.0030853832571902523,0.5893159062099584,0.005494455164714321,0.004816102297069401,0.0,0.0,0.0,0.0,0.0,0.0,0.7740234375,0.004399953252370629,0.003856729071487829,0.2498046875,0.00043673202685542766,0.00038281249999999996,0.9985663956860733,0.0008415409001281525,0.0007376431221449008,0.001568627450980392,0.003507557611764376,0.0030745098039215686
ablation,full-open-hard,0.05,1.0,opensemcom_receiver_only,5,0.22578125,0.004443091080498955,0.0038945410449977126,0.006879974668451254,0.004953740017326133,0.004342144573268069,0.22734375,0.004222997716882745,0.0037016207058002816,0.9931200253315489,0.00495374001732615,0.004342144573268085,232.8,4.324349662087931,3.7904596027394883,0.350078125,0.004645297488571012,0.004071782776380303,0.644905867598885,0.00490261633608415,0.004297332690873365,0.381875,0.0033783981735062,0.0029612965646402287,0.5912012685751187,0.006691375535887818,0.005865249259999903,0.0,0.0,0.0,0.0,0.0,0.0,0.77265625,0.004222997716882745,0.0037016207058002816,0.249609375,0.0005348853100636387,0.00046884764607959265,0.9986518854922138,0.0008477102477465078,0.0007430507937602766,0.000784313725490196,0.001753778805882188,0.0015372549019607843
OpenSemCom,full-open-medium,0.05,0.3,opensemcom_progressive,5,0.2785714285714286,0.013148818281270673,0.011525447388279564,0.003267265665371985,0.00447612321943587,0.003923494991374935,0.2794642857142857,0.012567578803802899,0.011015968523012398,0.9967327343346281,0.004476123219435875,0.003923494991374939,250.4,11.260550608207398,9.870307796619109,0.3515178571428571,0.01131082092342261,0.00991437167071116,0.7921821723760735,0.012049747762432866,0.010562069602542143,0.4235714285714286,0.010054063043042318,0.008812774818409917,0.6573845215987681,0.01540517791233847,0.013503233806847108,0.0,0.0,0.0,0.0,0.0,0.0,0.7205357142857143,0.012567578803802897,0.011015968523012397,0.6444196428571428,0.2960721050795735,0.25951864245415973,0.9982067101883965,0.001902021399032496,0.0016671952640151982,0.002090139843888836,0.0034045467123113254,0.002984216769470205
best_comparison,full-open-medium,0.05,0.3,dino_detector,5,0.2591517857142857,0.012929098622834454,0.011332854616115048,0.006650613444646872,0.006092443750111046,0.005340262402742079,0.2609375,0.014148158897585462,0.012401408060176073,0.9933493865553531,0.006092443750111061,0.005340262402742092,233.8,12.676750372236569,11.111661621917758,0.33484375,0.01273334300782692,0.011161267254158471,0.7736704793488316,0.009765656464575051,0.008559975306282431,0.40875000000000006,0.011318527118068383,0.00992112644814087,0.633699518546642,0.01433000189533181,0.0125608004754198,0.0,0.0,0.0,0.0,0.0,0.0,0.7390625,0.014148158897585432,0.012401408060176047,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
ablation,full-open-medium,0.05,0.3,opensemcom_no_channel,5,0.1265625,0.009357711525113657,0.008202395800923048,0.0016,0.0035777087639996636,0.003136,0.1267857142857143,0.00971687449092809,0.008517216021095158,0.9984,0.0035777087639996667,0.0031360000000000025,113.6,8.706319543871567,7.63142555490126,0.23946428571428574,0.010688561940020892,0.009368937623204667,0.5279710304501204,0.01558067686583267,0.013657065422124404,0.30142857142857143,0.007773499592742478,0.006813772816876131,0.4194592805271885,0.020231327896665364,0.017733540785196383,0.0,0.0,0.0,0.0,0.0,0.0,0.8732142857142856,0.009716874490928111,0.008517216021095177,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
ablation,full-open-medium,0.05,0.3,opensemcom_receiver_only,5,0.1252232142857143,0.012587385874885436,0.011033330186303683,0.0032842048590080086,0.004503372939342968,0.003947380423998334,0.12566964285714285,0.013029865064907385,0.011421180296930787,0.996715795140992,0.004503372939342955,0.003947380423998323,112.6,11.674759098157015,10.233377546049983,0.23823660714285713,0.014332851571398134,0.012563298326623874,0.5245821449433812,0.021808378507300028,0.019115886593976356,0.3005357142857143,0.010423892051925912,0.009136944237544633,0.4158974056302318,0.027785666495796522,0.024355210521217842,0.0,0.0,0.0,0.0,0.0,0.0,0.8743303571428571,0.013029865064907378,0.011421180296930782,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
OpenSemCom,full-open-medium,0.05,0.45,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
best_comparison,full-open-medium,0.05,0.45,ensemble_detector,5,0.3845982142857143,0.013773424793727567,0.012072939135728296,0.0035434449369408294,0.003393838460519957,0.002974830572931337,0.3859375,0.012783768806496749,0.01120546741550749,0.9964565550630592,0.0033938384605199366,0.002974830572931319,345.8,11.454256850621082,10.040098804294706,0.52453125,0.014062145687146432,0.012326014157058245,0.7330770067066307,0.006956894082172699,0.0060979865273616315,0.5087499999999999,0.010227015045197397,0.008964373932405989,0.7557718917262264,0.012234494625854958,0.010724007368276877,0.0,0.0,0.0,0.0,0.0,0.0,0.6140625,0.01278376880649675,0.011205467415507491,0.9841517857142856,0.005657942792694892,0.004959405521330146,0.9987831956181228,0.0010340721591764546,0.0009064042114909457,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
ablation,full-open-medium,0.05,0.45,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
ablation,full-open-medium,0.05,0.45,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
OpenSemCom,full-open-medium,0.05,0.6,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
best_comparison,full-open-medium,0.05,0.6,fixed_refine_all,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6795758928571429,0.012267904661090161,0.010753292555364174,0.5662327862194281,0.003000693422426774,0.0026302237530956415,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
ablation,full-open-medium,0.05,0.6,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
ablation,full-open-medium,0.05,0.6,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
OpenSemCom,full-open-medium,0.05,0.8,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
best_comparison,full-open-medium,0.05,0.8,fixed_refine_all,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6795758928571429,0.012267904661090161,0.010753292555364174,0.5662327862194281,0.003000693422426774,0.0026302237530956415,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
ablation,full-open-medium,0.05,0.8,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
ablation,full-open-medium,0.05,0.8,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
OpenSemCom,full-open-medium,0.05,1.0,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
best_comparison,full-open-medium,0.05,1.0,fixed_refine_all,5,0.38482142857142854,0.00862341239825084,0.00755875423763732,0.004061799875675997,0.0033785661248960635,0.0029614437805242917,0.38638392857142856,0.00817860310739343,0.0071688617035761066,0.995938200124324,0.003378566124896042,0.0029614437805242726,346.2,7.328028384224504,6.423300086404184,0.6795758928571429,0.012267904661090161,0.010753292555364174,0.5662327862194281,0.003000693422426774,0.0026302237530956415,0.5091071428571429,0.006542882485914764,0.005735089362860902,0.7558021223899762,0.007517021099057134,0.006588959504990437,0.0,0.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.008178603107393422,0.007168861703576099,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
ablation,full-open-medium,0.05,1.0,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
ablation,full-open-medium,0.05,1.0,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
