row_type,task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
best_comparison,deepsense-beam,0.05,0.6,ensemble_detector,5,0.2900763358778625,0.17162845157188636,0.15043897075840526,0.013759052007899933,0.021279372061447713,0.01865219199957951,0.2961832061068702,0.17799523279038018,0.15601970055455433,0.7862409479921,0.4399696417610874,0.38565039458949646,38.8,23.317375495539803,20.438580772646617,0.4258015267175573,0.19579475606941818,0.17162167061000974,0.5708001786840896,0.31926431502465896,0.27984751078453757,0.0,0.0,0.0,0.7038167938931297,0.17799523279038015,0.1560197005545543,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
ablation,deepsense-beam,0.05,0.6,opensemcom_no_channel,5,0.25801526717557255,0.22896946246766317,0.20070058287691836,0.013397435897435897,0.020412917781647222,0.017892711337319938,0.2641221374045801,0.23532012422389945,0.20626718334142696,0.7866025641025641,0.44013403556603337,0.3857944921128886,34.6,30.82693627333083,27.02100101772693,0.39053435114503815,0.25885213664628937,0.22689390167556964,0.47619361242485103,0.35737727800788016,0.31325499579786853,0.0,0.0,0.0,0.7358778625954199,0.23532012422389945,0.20626718334142696,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.05,0.6,opensemcom_receiver_only,5,0.24274809160305347,0.2217291177163272,0.19435414088346611,0.0032258064516129032,0.007213122508063837,0.006322580645161289,0.24427480916030536,0.22366542479364293,0.19605138886954138,0.7967741935483871,0.4454650669923624,0.3904673471873967,32.0,29.300170647967224,25.682731941909918,0.36870229007633587,0.24603196727300722,0.2156565277564955,0.4560506141727326,0.3850822206655519,0.33753944875522135,0.0,0.0,0.0,0.7557251908396946,0.22366542479364293,0.19605138886954138,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.1,0.6,opensemcom_progressive,5,0.5282442748091604,0.07189364688837317,0.0630175599843653,0.012755793226381462,0.014486801108921563,0.012698241045978637,0.5358778625954198,0.0799524944902361,0.07008145135913137,0.9872442067736185,0.014486801108921556,0.01269824104597863,70.2,10.47377677822093,9.18067012804621,0.5822900763358778,0.07195724504121248,0.06307330622321822,0.9060292441834182,0.014509983637043077,0.012718561427816478,0.0,0.0,0.0,0.46412213740458014,0.07995249449023613,0.07008145135913138,0.9145038167938931,0.009952980771301771,0.008724172300684585,0.8373810417202966,0.09019586500014182,0.07906016148844677,0.5357139404297928,0.32114055256124496,0.2814921054966449
best_comparison,deepsense-beam,0.1,0.6,dino_detector,5,0.4900763358778626,0.0808583980266587,0.07087551081942274,0.008413770292990822,0.007683582923841996,0.006734957381559179,0.49465648854961836,0.08421200226272742,0.07381507453968324,0.9915862297070092,0.007683582923841993,0.0067349573815591755,64.8,11.031772296417289,9.669774764698502,0.5451908396946564,0.07579080203645464,0.06643356708571489,0.8957536557708894,0.029088326170883593,0.025497042070554497,0.0,0.0,0.0,0.5053435114503817,0.08421200226272739,0.07381507453968321,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
ablation,deepsense-beam,0.1,0.6,opensemcom_no_channel,5,0.39389312977099233,0.06073381459821706,0.053235535685997114,0.013397435897435897,0.020412917781647222,0.017892711337319938,0.39999999999999997,0.06754754749810363,0.059208035904308974,0.9866025641025642,0.0204129177816472,0.01789271133731992,52.4,8.848728722251575,7.756252703464476,0.54,0.074302302247914,0.06512883949473988,0.728103738519597,0.01764730357538192,0.015468543602338587,0.0,0.0,0.0,0.5999999999999999,0.06754754749810364,0.05920803590430899,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.1,0.6,opensemcom_receiver_only,5,0.3145038167938931,0.17709265583982783,0.1552285569753414,0.0032258064516129032,0.007213122508063837,0.006322580645161289,0.31603053435114503,0.17874661547441414,0.15667831651593186,0.9967741935483871,0.007213122508063831,0.006322580645161284,41.4,23.415806627148253,20.524859463587077,0.44763358778625956,0.19662127702185556,0.17234614816752508,0.6011123425677943,0.29684021977944813,0.2601919246740669,0.0,0.0,0.0,0.6839694656488551,0.17874661547441414,0.15667831651593186,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.01,0.8,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
best_comparison,deepsense-beam,0.01,0.8,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
ablation,deepsense-beam,0.01,0.8,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.01,0.8,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.02,0.8,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
best_comparison,deepsense-beam,0.02,0.8,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
ablation,deepsense-beam,0.02,0.8,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.02,0.8,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.05,0.8,opensemcom_progressive,5,0.5022900763358779,0.3063628025291224,0.26853883647512516,0.018463611859838275,0.02633900422177675,0.023087155128622326,0.516030534351145,0.3187240016373766,0.27937390521899585,0.7815363881401618,0.4375636379013636,0.3835414392211845,67.6,41.752844214496335,36.597981583688465,0.6102290076335878,0.3106469768065609,0.2722940808005541,0.6784847799900734,0.38262449433411333,0.3353851566415237,0.048854961832061075,0.05878358262039223,0.05152608198646751,0.483969465648855,0.3187240016373766,0.27937390521899585,0.9114503816793892,0.0102415327213731,0.008977099236641237,0.8193630150024603,0.09041068055987996,0.07924845562857284,0.5134785450810104,0.28485957397142336,0.24969042560515906
best_comparison,deepsense-beam,0.05,0.8,ensemble_detector,5,0.3633587786259542,0.21796533308884192,0.1910550381978136,0.011811811811811812,0.01795046283561819,0.015734274410186155,0.3694656488549618,0.22318292295089645,0.19562845735703852,0.7881881881881883,0.44092665286882693,0.38648925181121063,48.4,29.236962906567435,25.627327913772046,0.506412213740458,0.2455012152459861,0.2151913030927424,0.5956197225613323,0.3335523979596717,0.2923715676711881,0.0,0.0,0.0,0.6305343511450381,0.22318292295089642,0.19562845735703852,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
ablation,deepsense-beam,0.05,0.8,opensemcom_no_channel,5,0.3114503816793893,0.2807562605730121,0.24609371282996045,0.012564102564102564,0.020116361042471338,0.017632767894350622,0.31755725190839695,0.2851428601123263,0.24993873685587095,0.7874358974358975,0.4405934823616207,0.3861972149855439,41.6,37.35371467471475,32.7419745281191,0.44931297709923657,0.31365714612355894,0.27493261054145807,0.49059487460258894,0.37068614339872186,0.3249207306630566,0.0,0.0,0.0,0.6824427480916031,0.2851428601123263,0.24993873685587095,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.05,0.8,opensemcom_receiver_only,5,0.3007633587786259,0.271963639480043,0.23838664063196366,0.0032258064516129032,0.007213122508063837,0.006322580645161289,0.30229007633587784,0.27313954215130887,0.2394173647686503,0.7967741935483871,0.4454650669923624,0.3904673471873967,39.6,35.781280021821466,31.363674784693195,0.4325190839694656,0.3004534963664398,0.2633591012455154,0.47322785837769815,0.40073551372064914,0.3512601650736471,0.0,0.0,0.0,0.6977099236641221,0.2731395421513089,0.23941736476865036,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.1,0.8,opensemcom_progressive,5,0.7419847328244276,0.06373017241142538,0.055861959110053705,0.034377081753265745,0.02700559729786078,0.023671449721752526,0.7694656488549618,0.07660258750718842,0.06714512842403218,0.9656229182467342,0.02700559729786078,0.023671449721752526,100.8,10.03493896344168,8.796011823548215,0.7925190839694657,0.06894232875646955,0.060430615581628946,0.9365074178133803,0.020814213916240578,0.01824446290825493,0.0,0.0,0.0,0.23053435114503817,0.0766025875071884,0.06714512842403217,0.9114503816793894,0.008703629199230076,0.00762906736384876,0.8387693665288154,0.1007837759727784,0.08834087464886306,0.5322446277852786,0.2992020466506551,0.2622621572046278
best_comparison,deepsense-beam,0.1,0.8,dino_detector,5,0.6946564885496184,0.06588807825050409,0.0577534469749814,0.03213227996149607,0.024527714819907797,0.021499489966656793,0.7190839694656489,0.08193226177098467,0.07181679389312978,0.9678677200385039,0.024527714819907807,0.021499489966656803,94.2,10.73312629199899,9.408,0.7471755725190841,0.07373903559388623,0.06463511450381682,0.930037676961182,0.014890044369512818,0.013051699348101714,0.0,0.0,0.0,0.2809160305343511,0.08193226177098466,0.07181679389312977,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
ablation,deepsense-beam,0.1,0.8,opensemcom_no_channel,5,0.5969465648854962,0.06750439990666915,0.05917021537288393,0.014736956207544444,0.01596384798923511,0.013992929720269989,0.6061068702290076,0.06987964880211181,0.06125221282641083,0.9852630437924554,0.015963847989235096,0.013992929720269977,79.4,9.154233993076646,8.024039880259817,0.7667175572519083,0.07686761368232296,0.06737743410905189,0.7778202340158398,0.01512490356643783,0.013257562510852123,0.0,0.0,0.0,0.39389312977099233,0.06987964880211181,0.06125221282641083,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.1,0.8,opensemcom_receiver_only,5,0.5877862595419847,0.06317918075285057,0.05537899362703912,0.014944700798359334,0.016398822861159422,0.014374202006063786,0.5969465648854962,0.06575528386979552,0.05763704756816202,0.9850552992016407,0.016398822861159425,0.014374202006063786,78.2,8.613942186943211,7.5504532314292225,0.7566412213740458,0.07233081225677504,0.06340075232497819,0.776233281356573,0.01435156046362972,0.012579697393710785,0.0,0.0,0.0,0.40305343511450387,0.0657552838697955,0.05763704756816199,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.01,1.0,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
best_comparison,deepsense-beam,0.01,1.0,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
ablation,deepsense-beam,0.01,1.0,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.01,1.0,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.02,1.0,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
best_comparison,deepsense-beam,0.02,1.0,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
ablation,deepsense-beam,0.02,1.0,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.02,1.0,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.05,1.0,opensemcom_progressive,5,0.648854961832061,0.13353324950027404,0.1170470538705086,0.02612012987012987,0.026881004253835473,0.023562239103494555,0.6687022900763359,0.14945075520926776,0.13099936279114857,0.9738798701298702,0.02688100425383546,0.02356223910349454,87.6,19.578048932414077,17.160916525640463,0.8506870229007635,0.22538004730811498,0.1975543217688009,0.7750125904370879,0.07568995829085245,0.0663451736453682,0.13129770992366413,0.08472938580465103,0.07426858120959412,0.33129770992366414,0.1494507552092678,0.1309993627911486,0.9099236641221374,0.01254326467569081,0.010994656250049669,0.8264031406019079,0.09194147649052282,0.08059025742272706,0.4997106180927444,0.27787989392649487,0.2435724663008288
best_comparison,deepsense-beam,0.05,1.0,ensemble_detector,5,0.4076335877862595,0.24874254005385904,0.21803244955490605,0.019602360981671327,0.02750099486871278,0.02410568483832335,0.41984732824427484,0.26055035367749635,0.2283824545347217,0.7803976390183287,0.43698412354218696,0.3830334724887705,55.0,34.132096331752024,29.918101544048543,0.5618320610687022,0.286605389045246,0.2512206999881939,0.6001481201272553,0.3359951841669625,0.29451276418867656,0.0,0.0,0.0,0.5801526717557252,0.26055035367749635,0.2283824545347217,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
ablation,deepsense-beam,0.05,1.0,opensemcom_no_channel,5,0.349618320610687,0.3152218883244836,0.2763041675534419,0.018321678321678324,0.025089209506563532,0.021991661759696725,0.3603053435114504,0.3247371669660153,0.28464467702143004,0.7816783216783217,0.43757128479006147,0.3835481420146589,47.2,42.540568872548,37.288452689807336,0.49633587786259536,0.3572108836626168,0.313109144723573,0.4942828612678598,0.37393856106868667,0.32777160044755155,0.0,0.0,0.0,0.6396946564885496,0.3247371669660153,0.28464467702143004,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.05,1.0,opensemcom_receiver_only,5,0.34045801526717556,0.3193632584646771,0.2799342385335984,0.013535084802128367,0.02236729521694468,0.01960579869053453,0.349618320610687,0.33113409263987287,0.2902518295977036,0.7864649151978715,0.44015083039142133,0.3858092134264138,45.8,43.37856613582335,38.02298967729918,0.48458015267175575,0.3642475019038602,0.31927701255747404,0.4727915029584171,0.4003323851948409,0.3509068073409955,0.0,0.0,0.0,0.6503816793893129,0.33113409263987287,0.2902518295977036,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,deepsense-beam,0.1,1.0,opensemcom_progressive,5,0.8625954198473282,0.04887881097276985,0.04284416684583459,0.05262861410296034,0.026965296437140743,0.023636124459816797,0.9114503816793894,0.06400388951528116,0.056101882729977445,0.9473713858970397,0.026965296437140757,0.023636124459816808,119.4,8.384509526501834,7.349346637627049,0.9468702290076336,0.037678541814364336,0.03302669806967487,0.910643753112599,0.025494821323935737,0.022347196193376342,0.025954198473282442,0.012773435519604207,0.011196409890193779,0.0885496183206107,0.06400388951528117,0.05610188272997746,0.9099236641221374,0.021182346451162754,0.01856714530239853,0.8596422025734544,0.08364208953017992,0.07331552400408545,0.5119499913654966,0.24978039666694973,0.21894217098651128
best_comparison,deepsense-beam,0.1,1.0,dino_detector,5,0.7938931297709924,0.07160940091333483,0.06276840740193886,0.056961903953033174,0.032024341673878694,0.028070573127649084,0.8442748091603054,0.10092515347199027,0.0884647974907639,0.943038096046967,0.03202434167387873,0.028070573127649115,110.6,13.221195104830727,11.588888471290073,0.8598473282442749,0.09083263812479123,0.0796183177416875,0.9245768437221995,0.020791266186374512,0.018224348336162276,0.0,0.0,0.0,0.15572519083969466,0.10092515347199028,0.08846479749076391,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
ablation,deepsense-beam,0.1,1.0,opensemcom_no_channel,5,0.7435114503816795,0.06239028012733606,0.05468749173999124,0.03313677761065949,0.023778778555096493,0.020843018386275114,0.7694656488549618,0.06750439990666914,0.059170215372883916,0.9668632223893405,0.02377877855509649,0.020843018386275114,100.8,8.843076387773658,7.751298213847794,0.946412213740458,0.07425483989733603,0.06508723691017228,0.7855509324753559,0.017840654105170602,0.01563802281415108,0.0,0.0,0.0,0.23053435114503812,0.06750439990666915,0.05917021537288393,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
ablation,deepsense-beam,0.1,1.0,opensemcom_receiver_only,5,0.751145038167939,0.06468311500554158,0.05669725012234045,0.03622205613705488,0.019700424533106862,0.017268183469119548,0.7801526717557252,0.07487144937550673,0.06562771894800634,0.9637779438629451,0.01970042453310686,0.017268183469119545,102.2,9.808159868191382,8.597231182188832,0.9581679389312978,0.08235859431305738,0.07219049084280696,0.7840381604656541,0.012299299611145603,0.010780811442414051,0.0,0.0,0.0,0.21984732824427483,0.07487144937550674,0.06562771894800636,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
OpenSemCom,full-open,0.01,0.3,opensemcom_progressive,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
best_comparison,full-open,0.01,0.3,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
ablation,full-open,0.01,0.3,opensemcom_no_channel,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
