accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_mean,accepted_open_outage_mean,accepted_open_outage_std,accepted_std,auroc_mean,auroc_std,backbone,calibration_settings_used,coverage_mean,coverage_std,detector_control,fpr95_mean,fpr95_std,goodput_per_resource_proxy_mean,goodput_per_resource_proxy_std,method,refine_rate_mean,refine_rate_std,reject_rate_mean,reject_rate_std,requested_openout,resource_units_proxy_mean,resource_units_proxy_std,seeds,semantic_goodput_mean,semantic_goodput_std,severity
0.9757429378176967,0.007844409300690046,260.6666666666667,0.024257062182303293,0.007844409300690044,2.516611478423583,0.9968075222439237,0.0011997796225604986,dino+siglip2+openclip,openout<=0.01;openout<=0.02;openout<=0.05,0.2545572916666667,0.0024576283968980304,semantic_harq_refine,0.0,0.0,0.74258285985752,0.000829321630367025,opensemcom_harq_refine,0.0035807291666666665,0.001491723859035104,0.7418619791666666,0.002255274489021976,openout<=0.05,342.5,2.424871130596403,3,0.24837239583333334,0.0014917238590351043,hard
0.983985358041638,0.007441526409192704,93.5,0.01601464195836193,0.007441526409192675,0.7071067811865476,0.9991952789699571,0.0003793491315377962,dino+siglip2+openclip,openout<=0.02,0.09130859375,0.0006905339660024879,learned_selective_risk+semantic_harq_refine,0.0,0.0,0.4815638784624236,0.003742925289055666,opensemcom,0.0029296875,0.0013810679320049757,0.90576171875,0.0006905339660024879,openout<=0.05,191.05,1.4849242404917657,2,0.08984375,0.0,extreme
0.974946010292613,0.0121818373543476,92.66666666666667,0.025053989707387102,0.012181837354347589,1.5275252316519468,0.9999727872115445,2.9350292480244937e-05,DINOv3,openout<=0.01,0.09049479166666667,0.0014917238590351043,one_vs_rest,0.0,0.0,0.48232049733283816,0.005639097193169388,dino_one_vs_rest,0.0009765625,0.0009765625,0.9085286458333334,0.0014917238590351043,openout<=0.05,187.30000000000004,1.6703293088490136,3,0.08821614583333333,0.0005638186222554939,extreme
0.9855072463768115,0.012551092808470117,91.66666666666667,0.014492753623188406,0.012551092808470126,0.5773502691896257,0.9999028114698015,7.588177713485838e-05,OpenCLIP-DFN5B,openout<=0.01,0.08951822916666667,0.0005638186222554939,best_ood:one_vs_rest,0.0,0.0,0.48206776032795345,0.006673756441869136,openclip_best_ood,0.0016276041666666667,0.0005638186222554939,0.9088541666666666,0.001127637244510988,openout<=0.05,187.4,1.3856406460550887,3,0.08821614583333333,0.0005638186222554939,extreme
1.0,0.0,90.66666666666667,0.0,0.0,0.5773502691896257,0.9998444983516825,0.00024940932593684053,SigLIP2,openout<=0.01,0.08854166666666667,0.0005638186222554939,best_ood:one_vs_rest,0.0,0.0,0.48623403196953324,0.0077967178086570475,siglip2_best_ood,0.0016276041666666667,0.002032876952603645,0.9098307291666666,0.002255274489021976,openout<=0.05,186.5,3.3045423283716624,3,0.08854166666666667,0.0005638186222554939,extreme
0.9670289855072464,0.0005123962182510923,91.0,0.03297101449275362,0.0005123962182511217,1.4142135623730951,0.9997959040865834,0.00010720736326067811,dino+siglip2+openclip,openout<=0.01;openout<=0.02,0.0888671875,0.0013810679320049757,learned_risk_head_only,0.0,0.0,0.4286589099816289,0.008660217773258426,opensemcom_risk_head,0.013671875,0.0013810679320049757,0.8974609375,0.0,openout<=0.05,205.3,0.848528137423869,2,0.0859375,0.0013810679320049757,extreme
0.971769109535067,0.01560735093619695,93.33333333333333,0.028230890464933017,0.015607350936196944,3.055050463303893,0.9998911488461778,0.00010189511741991483,dino+siglip2+openclip,openout<=0.01;openout<=0.05,0.09114583333333333,0.002983447718070208,mixed_open_calibration,0.0,0.0,0.4775033373064304,0.010379595947845285,opensemcom_calibrated,0.0022786458333333335,0.002457628396898031,0.9065755208333334,0.0020328769526036456,openout<=0.05,189.9,2.55147016443462,3,0.08854166666666667,0.0014917238590351043,extreme
0.9787234042553191,0.0,94.0,0.02127659574468085,0.0,0.0,0.9989270386266095,0.0,dino+siglip2+openclip,openout<=0.02,0.091796875,0.0,semantic_harq_refine,0.0,0.0,0.47484582495304817,0.0025994841510380688,opensemcom_harq_refine,0.00439453125,0.0006905339660024879,0.90380859375,0.0006905339660024879,openout<=0.05,193.75,1.0606601717798212,2,0.08984375,0.0,extreme
0.9799890000255814,0.02436726561016414,391.6666666666667,0.020010999974418662,0.024367265610164134,10.016652800877813,0.996980455186632,0.0031225278025080257,dino+siglip2+openclip,openout<=0.02;openout<=0.05;openout<=0.10,0.6119791666666666,0.01565102000137157,learned_selective_risk+semantic_harq_refine,0.001736111111111111,0.0015035163260146505,0.6363590533601365,0.2578560319348704,opensemcom,0.2552083333333333,0.21997610251362154,0.1328125,0.2300379978802415,openout<=0.10,661.5000000000001,216.89944674894863,3,0.5994791666666667,0.0009021097956088031,mild
0.986251880523473,0.006430104940765168,387.3333333333333,0.013748119476526969,0.006430104940765175,2.0816659994661326,0.9999864366319445,1.553879019828637e-05,DINOv3,openout<=0.05,0.6052083333333332,0.0032526031241658163,one_vs_rest,0.0,0.0,0.48256743363312055,0.0013091658712734407,dino_one_vs_rest,0.3947916666666667,0.0032526031241658254,0.0,0.0,openout<=0.10,791.6,1.2489995996796632,3,0.5968749999999999,0.001562499999999967,mild
0.9837735411373115,0.003830797772510543,390.0,0.01622645886268861,0.003830797772510504,2.0,0.9992201063368055,0.0007635043843043155,OpenCLIP-DFN5B,openout<=0.05,0.609375,0.0031250000000000444,best_ood:one_vs_rest,0.0008680555555555555,0.0015035163260146505,0.4856553960807264,0.0014178719899500456,openclip_best_ood,0.390625,0.003124999999999989,0.0,0.0,openout<=0.10,790.0,1.2000000000000455,3,0.5994791666666667,0.0009021097956088031,mild
0.9744048790084596,0.006755550344295714,390.6666666666667,0.025595120991540432,0.006755550344295719,0.5773502691896258,0.999881320529514,7.635043843043228e-05,SigLIP2,openout<=0.05;openout<=0.10,0.6104166666666666,0.000902109795608803,best_ood:one_vs_rest,0.0,0.0,0.48210059661827226,0.0031707068667800532,siglip2_best_ood,0.38958333333333334,0.0009021097956088031,0.0,0.0,openout<=0.10,789.6,0.34641016151372295,3,0.5947916666666667,0.003932205435036853,mild
0.9657629019508942,0.017082318566085802,397.0,0.034237098049105845,0.017082318566085768,6.557438524302,0.9991997612847223,0.0007228460816715724,dino+siglip2+openclip,openout<=0.05;openout<=0.10,0.6203124999999999,0.010245997694221853,learned_risk_head_only,0.0026041666666666665,0.0026041666666666665,0.6290727528929276,0.24344046635763306,opensemcom_risk_head,0.2520833333333333,0.2129896319855343,0.12760416666666666,0.22101689992415363,openout<=0.10,663.3000000000001,209.07230806589385,3,0.5989583333333333,0.0009021097956088031,mild
0.9765077415546003,0.019124477335500142,393.0,0.023492258445399716,0.019124477335500142,7.937253933193772,0.9995524088541666,0.0004581026305825888,dino+siglip2+openclip,openout<=0.05;openout<=0.10,0.6140625000000001,0.012401959270615276,mixed_open_calibration,0.0008680555555555555,0.0015035163260146505,0.48677594469351965,0.003266607620187478,opensemcom_calibrated,0.3859375,0.012401959270615267,0.0,0.0,openout<=0.10,788.1999999999999,4.762352359916272,3,0.5994791666666667,0.0009021097956088031,mild
0.9799890000255814,0.02436726561016414,391.6666666666667,0.020010999974418662,0.024367265610164134,10.016652800877813,0.9969770643446182,0.0031222129575031086,dino+siglip2+openclip,openout<=0.02;openout<=0.05;openout<=0.10,0.6119791666666666,0.01565102000137157,semantic_harq_refine,0.001736111111111111,0.0015035163260146505,0.6363590533601365,0.2578560319348704,opensemcom_harq_refine,0.2552083333333333,0.21997610251362154,0.1328125,0.2300379978802415,openout<=0.10,661.5000000000001,216.89944674894863,3,0.5994791666666667,0.0009021097956088031,mild
0.9581231664764248,0.02849401857539664,400.6666666666667,0.041876833523575074,0.028494018575396608,11.676186592091328,0.9966235690646701,0.0009642940793212487,dino+siglip2+openclip,openout<=0.02;openout<=0.05;openout<=0.10,0.44717261904761907,0.013031458250101923,learned_selective_risk+semantic_harq_refine,0.0008680555555555555,0.0015035163260146505,0.5066604084658299,0.31909192193441016,opensemcom,0.36383928571428575,0.3151256879702923,0.18898809523809523,0.3273369829780467,openout<=0.10,939.2000000000002,433.36575776127034,3,0.4281994047619047,0.0006443641397205461,medium
0.9584846535644567,0.021390563776476298,398.6666666666667,0.041515346435543325,0.02139056377647631,8.144527815247079,0.999845716688368,0.0001336374674407293,DINOv3,openout<=0.05,0.4449404761904762,0.009089874793802525,one_vs_rest,0.0,0.0,0.319827603249063,0.0008149427182638858,dino_one_vs_rest,0.5550595238095238,0.009089874793802577,0.0,0.0,openout<=0.10,1194.4,4.886716689148185,3,0.42633928571428575,0.0011160714285714246,medium
0.9616233677409851,0.009202835995250484,399.0,0.038376632259014914,0.009202835995250508,3.4641016151377544,0.9996863471137153,0.000345129588157652,OpenCLIP-DFN5B,openout<=0.05,0.4453125,0.0038661848383233733,best_ood:one_vs_rest,0.0008680555555555555,0.0015035163260146505,0.32127541959366385,0.0005255649235057063,openclip_best_ood,0.5546875,0.003866184838323405,0.0,0.0,openout<=0.10,1194.2,2.0784609690826,3,0.4281994047619047,0.0006443641397205461,medium
0.9495507568715013,0.020725180231586336,401.0,0.050449243128498744,0.02072518023158629,7.810249675906654,0.9997151692708334,0.0001566866231358415,SigLIP2,openout<=0.05;openout<=0.10,0.44754464285714285,0.00871679651328867,best_ood:one_vs_rest,0.0,0.0,0.3190858339847554,0.002256530928583599,siglip2_best_ood,0.5524553571428571,0.008716796513288685,0.0,0.0,openout<=0.10,1193.0,4.686149805544068,3,0.42485119047619047,0.002808718167883468,medium
0.9490180749845961,0.017880200194880205,403.6666666666667,0.050981925015403794,0.017880200194880243,7.371114795831994,0.9991624620225695,0.0005138468383289311,dino+siglip2+openclip,openout<=0.05;openout<=0.10,0.4505208333333333,0.008226690620348205,learned_risk_head_only,0.0026041666666666665,0.0026041666666666665,0.49002600095450394,0.29187557172364803,opensemcom_risk_head,0.3683035714285714,0.3083893382988508,0.18117559523809523,0.31380533604391486,openout<=0.10,947.9,418.8228861941525,3,0.42745535714285715,0.0011160714285714246,medium
